,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
10124,624129306344259583,311000870,9880673,104.0,18.0,Passenger,,2023-02-25 22:15:11,Bahamas,S-AIS,BENOA,23.05,11.916666666666666,1677363311,1677393004,1677406263,0.0004545928553001252,0.0002761665669136468,-8.74666667,115.21333333,-8.743421767678571,115.21171671446425,-8.74333333,115.21166667,Moored,108,2,2,112,valid,"LINESTRING (115.21333333 -8.74666667, 115.21171671446425 -8.743421767678571,115.21166667 -8.74333333)",POINT (115.21171671446425 -8.743421767678571),9880673,OCEAN ODYSSEY,255806392.0,"Virgin Islands, British","Virgin Islands, British",I,8228,1591,Passenger/Cruise,imo match,1,51,BOA
10040,623335841564688383,525019418,8873570,45.0,11.0,Passenger,Other,2023-02-25 22:16:21,Indonesia,T-AIS,KARIANGAU-PANAJAM,1.0166666666666666,0.6666666666666666,1677363381,1677364600,1677365820,0.00028991378028634263,0.0006246157040943527,-1.20172,116.81359667,-1.201515,116.813155,-1.20131,116.81271333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.81359667 -1.20172, 116.813155 -1.201515,116.81271333 -1.20131)",POINT (116.813155 -1.201515),8873570,PONCAN MOALE,525019418.0,Indonesia,Indonesia,I,621,0,Passenger Ship,imo match,1,64,BPN
22811,624129268394655743,525002085,6911691,76.0,16.0,Passenger,Passenger Ship,2023-02-25 22:23:47,Indonesia,S-AIS,LEMBAR-PADANGBAI,0.85,0.65,1677363827,1677364889,1677366185,0.0011134552471967548,0.0013772548523756458,-8.74166667,116.05666667,-8.74279888888889,116.05617629555556,-8.741735,116.05526667,Under Way Using Engine,9,2,2,9,valid,"LINESTRING (116.05666667 -8.74166667, 116.05617629555556 -8.74279888888889,116.05526667 -8.741735)",POINT (116.05617629555556 -8.74279888888889),6911691,PRIMA NUSANTARA,525002085.0,Indonesia,Indonesia,F,2773,512,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
14735,623511354942390271,525010133,9641039,42.0,12.0,Passenger,Passenger Ship,2023-02-25 22:29:24,Indonesia,S-AIS,WASIOR,1.7333333333333334,0.0,1677364164,1677364164,1677364164,0.0,0.0,-2.72666667,134.50166667,-2.72666667,134.50166667,-2.72666667,134.50166667,Underway Sailing,1,2,2,1,invalid,POINT (134.50166667 -2.72666667),POINT (134.50166667 -2.72666667),9641039,NAPAN WAINAMI,525010133.0,Indonesia,Indonesia,I,560,140,Passenger/Ro-Ro Ship (Vehicles),imo match,2,92,WSR
24065,623986077531668479,525300929,9869502,109.0,22.0,Passenger,,2023-02-25 22:37:29,Indonesia,S-AIS,SBY,5.55,5.45,1677364649,1677376363,1677384275,0.0008641894002185426,0.0018331242436864508,-7.19333333,112.73,-7.194602000000001,112.72931066600002,-7.19449,112.72662,Underway Sailing,5,2,2,5,valid,"LINESTRING (112.73 -7.19333333, 112.72931066600002 -7.194602000000001,112.72662 -7.19449)",POINT (112.72931066600002 -7.194602000000001),9869502,DLN OASIS,,Indonesia,Indonesia,I,9170,3000,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
24662,624129306285113343,310627000,9241061,345.0,42.0,Passenger,Passenger Ship,2023-02-25 22:50:34,Bermuda,S-AIS,BALI,7.416666666666667,7.266666666666667,1677365434,1677378778,1677391598,0.0007746076272352971,0.0006895552024892685,-8.77,115.24833333,-8.770518131043477,115.24947673834784,-8.77,115.25,At Anchor,114,2,2,115,valid,"LINESTRING (115.24833333 -8.77, 115.24947673834784 -8.770518131043477,115.25 -8.77)",POINT (115.24947673834784 -8.770518131043477),9241061,QUEEN MARY 2,310627000.0,United Kingdom,United Kingdom,I,149215,19189,Passenger/Cruise,imo match,1,51,BOA
22707,624129306344783871,525005003,9032159,100.0,18.0,Passenger,Passenger Ship,2023-02-25 22:59:07,Indonesia,S-AIS,SURABAYA,4.35,0.1,1677365947,1677366128,1677366308,0.0009622465996474136,0.0,-8.74166667,115.21166667,-8.742222223333334,115.21166667,-8.74333333,115.21166667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (115.21166667 -8.74166667, 115.21166667 -8.742222223333334,115.21166667 -8.74333333)",POINT (115.21166667 -8.742222223333334),9032159,LEUSER,525005003.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,1,51,BOA
8277,623281558006136831,525201708,9921051,93.0,18.0,Passenger,,2023-02-25 23:07:18,Indonesia,S-AIS,SIBOLGA,6.4,6.116666666666666,1677366438,1677377450,1677388464,0.0008333349999999351,0.000962246599646388,1.30333333,97.61333333,1.3037499975,97.6125,1.305,97.61333333,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (97.61333333 1.30333333, 97.6125 1.3037499975,97.61333333 1.305)",POINT (97.6125 1.3037499975),9921051,WIRA NAULI,525201708.0,Indonesia,Indonesia,I,2923,2567,Passenger/Ro-Ro Ship (Vehicles),imo match,2,12,GNS
17405,623960961410564095,525010222,9454060,120.0,18.0,Passenger,Passenger Ship,2023-02-25 23:44:57,Indonesia,S-AIS,MERAK-BAKAUHENI,0.85,0.0,1677368697,1677368697,1677368697,0.0,0.0,-5.92333333,105.98333333,-5.92333333,105.98333333,-5.92333333,105.98333333,Underway Sailing,1,2,2,1,invalid,POINT (105.98333333 -5.92333333),POINT (105.98333333 -5.92333333),9454060,SALVATORE I,730000608.0,Colombia,Colombia,I,405,174,Tug,imo match,1,36,IBP
21270,623960961468203007,525100336,9807205,107.0,21.0,Passenger,Passenger Ship,2023-02-25 23:54:48,Indonesia,S-AIS,MERAK-BAKAUHENI   PP,1.1666666666666667,0.0,1677369288,1677369288,1677369288,0.0,0.0,-5.92617833,105.99273667,-5.92617833,105.99273667,-5.92617833,105.99273667,Underway Sailing,1,2,2,1,invalid,POINT (105.99273667 -5.92617833),POINT (105.99273667 -5.92617833),9807205,ROYCE I,525100336.0,Indonesia,Indonesia,I,6913,2761,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
22683,623960961439203327,525005177,8604333,243.0,25.0,Passenger,Passenger Ship,2023-02-26 00:18:56,Indonesia,T-AIS,BAKAUHENI - MERAK,1.3,0.0,1677370736,1677370761,1677370786,0.00015085416069846025,0.000122562818379904,-5.93754167,105.996955,-5.937435,105.996868335,-5.93732833,105.99678167,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.996955 -5.93754167, 105.996868335 -5.937435,105.99678167 -5.93732833)",POINT (105.996868335 -5.937435),8604333,PORT LINK III,525005177.0,Indonesia,Indonesia,I,15341,3625,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
15768,623276214398156799,525023055,8623858,30.0,6.0,Passenger,Passenger Ship,2023-02-26 00:19:15,Indonesia,S-AIS,BTC,10.55,0.26666666666666666,1677370755,1677371240,1677371725,0.0005491886237441805,0.0011643715233761107,1.13333333,104.05333333,1.133721665,104.054156665,1.13411,104.05498,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (104.05333333 1.13333333, 104.054156665 1.133721665,104.05498 1.13411)",POINT (104.054156665 1.133721665),8623858,SEA RAIDER II,,Indonesia,Indonesia,I,142,0,Passenger Ship,imo match,1,21,BUR
24142,623960961405288447,525017091,8703309,0.0,0.0,Passenger,Passenger Ship,2023-02-26 00:31:12,Indonesia,T-AIS,MERAK / BAKAUHENI,0.6,0.31666666666666665,1677371472,1677372072,1677372673,0.001966930648955464,1.8858537852051625e-05,-5.90391167,105.98157167,-5.9053025,105.98155833499999,-5.90669333,105.981545,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.98157167 -5.90391167, 105.98155833499999 -5.9053025,105.981545 -5.90669333)",POINT (105.98155833499999 -5.9053025),8703309,NUSA JAYA,525017091.0,Indonesia,Indonesia,F,5324,1800,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
28386,623529803969003519,525201927,9926879,60.0,14.0,Passenger,,2023-02-26 00:38:21,Indonesia,S-AIS,ID-SOFIFI,1.65,1.55,1677371901,1677375568,1677377480,0.0011723826530617325,6.737677645107627e-06,0.76333333,127.37666667,0.76297611,127.37666278,0.76166667,127.37666667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (127.37666667 0.76333333, 127.37666278 0.76297611,127.37666667 0.76166667)",POINT (127.37666278 0.76297611),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
29512,624122491520778239,525101082,9799692,70.0,20.0,Passenger,,2023-02-26 00:44:50,Indonesia,S-AIS,AMBON,232.65,213.85,1677372290,1677910285,1678142166,0.0007963128346061162,0.0007866238129966778,-3.65,128.20333333,-3.6506204175,128.2038695825,-3.65166667,128.205,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (128.20333333 -3.65, 128.2038695825 -3.6506204175,128.205 -3.65166667)",POINT (128.2038695825 -3.6506204175),9799692,SABUK NUSANTARA 106,525101082.0,Indonesia,Indonesia,I,1259,455,General Cargo/Passenger Ship,imo match,1,81,AMQ
20955,623340125416882175,525101132,9848027,70.0,14.0,Passenger,,2023-02-26 01:18:37,Indonesia,S-AIS,BITUNG ;     ; ;,8.933333333333334,6.933333333333334,1677374317,1677386812,1677399307,0.00034176592055089685,0.0005209043525031277,1.44166667,125.22166667,1.441908335,125.221298335,1.44215,125.22093,Underway Sailing,2,2,2,2,valid,"LINESTRING (125.22166667 1.44166667, 125.221298335 1.441908335,125.22093 1.44215)",POINT (125.221298335 1.441908335),9848027,SABUK NUSANTARA 70,525101132.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,71,BIT
21101,623970181086314495,525005032,9139684,146.0,22.0,Passenger,Passenger Ship,2023-02-26 01:53:50,Indonesia,T-AIS,BATAM,1.25,0.15,1677376430,1677376726,1677377023,0.0020058215219206648,0.0003170171832076355,0.85950333,104.612115,0.858085,104.611890835,0.85666667,104.61166667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (104.612115 0.85950333, 104.611890835 0.858085,104.61166667 0.85666667)",POINT (104.611890835 0.858085),9139684,KELUD,525005032.0,Indonesia,Indonesia,I,14665,3175,Passenger Ship,imo match,2,21,SKJ
9827,623276214399074303,525200061,9854571,23.0,6.0,Passenger,,2023-02-26 01:58:54,Indonesia,S-AIS,BATAM CENTER,0.7166666666666667,0.0,1677376734,1677376734,1677376734,0.0,0.0,1.13166667,104.055,1.13166667,104.055,1.13166667,104.055,Under Way Using Engine,1,2,2,1,invalid,POINT (104.055 1.13166667),POINT (104.055 1.13166667),9854571,MDM EXPRESS,525200061.0,Indonesia,Indonesia,I,206,52,Passenger Ship,imo match,1,21,BUR
162,623275795670138879,525401602,9983839,35.0,6.0,Passenger,,2023-02-26 02:02:46,Indonesia,T-AIS,,1.4666666666666666,0.9,1677376966,1677378550,1677380206,7.455050636957868e-06,1.5888218580782548e-14,0.98975,103.43226667,0.989763336,103.43226667000002,0.98976667,103.43226667,Moored,5,2,2,5,valid,"LINESTRING (103.43226667 0.98975, 103.43226667000002 0.989763336,103.43226667 0.98976667)",POINT (103.43226667000002 0.989763336),9983839,OCEANNA VIII,525401602.0,Indonesia,Indonesia,I,168,263,Passenger Ship,imo match,2,21,TJB
18340,624120991649988607,525002065,7900493,60.0,14.0,Passenger,Passenger Ship,2023-02-26 02:11:44,Indonesia,S-AIS,BAJOE-KOLAKA,7.6,0.05,1677377504,1677377594,1677377685,0.0,0.0011785065879309094,-4.05833333,121.58333333,-4.05833333,121.58250000000001,-4.05833333,121.58166667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (121.58333333 -4.05833333, 121.58250000000001 -4.05833333,121.58166667 -4.05833333)",POINT (121.58250000000001 -4.05833333),7900493,MANDALA NUSANTARA,525002065.0,Indonesia,Indonesia,I,1333,240,Passenger/Ro-Ro Ship (Vehicles),imo match,2,74,KOL
16307,623960961368686591,525006222,8921755,134.0,21.0,Passenger,Passenger Ship,2023-02-26 02:13:56,Indonesia,T-AIS,MERAK<=>BAKAUHENI,80.0,78.9,1677377636,1677518951,1677661673,0.0009012031480782925,0.0004839113041159594,-5.935315,105.97453833,-5.934335176297229,105.97504555413097,-5.93332667,105.97523333,At Anchor,397,2,2,397,valid,"LINESTRING (105.97453833 -5.935315, 105.97504555413097 -5.934335176297229,105.97523333 -5.93332667)",POINT (105.97504555413097 -5.934335176297229),8921755,VIRGO 18,525006222.0,Indonesia,Indonesia,F,9989,3359,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
18295,623960940619005951,525005010,8502341,100.0,18.0,Passenger,Passenger Ship,2023-02-26 02:19:54,Indonesia,S-AIS,KARIMUNJAWA,12.966666666666667,12.85,1677377994,1677410295,1677424236,0.0006269081553108405,0.0007488145620976692,-6.11333333,106.87,-6.113086905714285,106.87080023857143,-6.11326167,106.87136667,Moored,7,2,2,7,valid,"LINESTRING (106.87 -6.11333333, 106.87080023857143 -6.113086905714285,106.87136667 -6.11326167)",POINT (106.87080023857143 -6.113086905714285),8502341,KELIMUTU,525005010.0,Indonesia,Indonesia,F,6022,1412,Passenger Ship,imo match,1,31,TPR
29292,623960961468661759,525017089,7041015,0.0,0.0,Passenger,Ro Ro Cargo Ship,2023-02-26 02:52:53,Indonesia,T-AIS,MERAK - BAKAUHENI,1.5166666666666666,0.0,1677379973,1677379973,1677379973,0.0,0.0,-5.92382833,105.99244833,-5.92382833,105.99244833,-5.92382833,105.99244833,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99244833 -5.92382833),POINT (105.99244833 -5.92382833),7041015,NUSA MULIA,525017089.0,Indonesia,Indonesia,I,5837,2920,Ro-Ro Cargo Ship,imo match,1,36,IBP
1371,623276211204947967,525200211,9859492,0.0,0.0,Passenger,,2023-02-26 03:15:41,Indonesia,S-AIS,TPI BATAM RETURN,17.983333333333334,2.2,1677381341,1677385836,1677389266,0.0007795510143416421,0.0006069558900561632,0.93333333,104.43833333,0.9326218511111111,104.43826185,0.93165333,104.436745,Under Way Using Engine,9,2,2,9,valid,"LINESTRING (104.43833333 0.93333333, 104.43826185 0.9326218511111111,104.436745 0.93165333)",POINT (104.43826185 0.9326218511111111),9859492,OCEAN DRAGON 6,525200211.0,Indonesia,Indonesia,I,152,0,Passenger Ship,imo match,2,21,TNJ
2201,623275795671089151,525401602,9983839,35.0,6.0,Passenger,,2023-02-26 03:31:09,Indonesia,T-AIS,,22.566666666666666,21.916666666666668,1677382269,1677408065,1677461206,6.326874842120357e-05,8.864025745043051e-05,0.98798333,103.43645,0.98801458125,103.43639999874999,0.98795,103.43648333,Moored,8,2,2,8,valid,"LINESTRING (103.43645 0.98798333, 103.43639999874999 0.98801458125,103.43648333 0.98795)",POINT (103.43639999874999 0.98801458125),9983839,OCEANNA VIII,525401602.0,Indonesia,Indonesia,I,168,263,Passenger Ship,imo match,2,21,TJB
23139,623529803969658879,525201927,9926879,60.0,14.0,Passenger,,2023-02-26 03:32:20,Indonesia,S-AIS,ID-SOFIFI,1.3,1.1333333333333333,1677382340,1677385336,1677386434,0.0006283466311678506,0.0012184080566877429,0.76166667,127.375,0.7617833350000001,127.37593249999999,0.76114833,127.37756333,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (127.375 0.76166667, 127.37593249999999 0.7617833350000001,127.37756333 0.76114833)",POINT (127.37593249999999 0.7617833350000001),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
1234,623960961476395007,525001121,9764611,50.0,20.0,Passenger,Passenger Ship,2023-02-26 03:37:53,Indonesia,T-AIS,MERAK - BAKAUHENI,1.0166666666666666,0.05,1677382673,1677382784,1677382895,0.00034766319110579325,0.0010865897774409987,-5.93557833,105.99886167,-5.935824165,105.998093335,-5.93607,105.997325,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99886167 -5.93557833, 105.998093335 -5.935824165,105.997325 -5.93607)",POINT (105.998093335 -5.935824165),9764611,SEBUKU,525001121.0,Indonesia,Indonesia,I,5553,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
22061,623986077544546303,525401537,8920165,0.0,0.0,Passenger,,2023-02-26 03:43:17,Indonesia,S-AIS,SURABAYA,5.516666666666667,5.416666666666667,1677382997,1677395995,1677402509,0.0004955570565534138,0.001688610076033361,-7.195,112.73333333,-7.1952861100000005,112.73151,-7.195,112.73,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (112.73333333 -7.195, 112.73151 -7.1952861100000005,112.73 -7.195)",POINT (112.73151 -7.1952861100000005),8920165,HAI DA,525401537.0,Indonesia,Indonesia,I,9353,3286,Vehicles Carrier,imo match,1,35,SUB
8188,623335841561739263,525019301,8874744,105.0,17.0,Passenger,,2023-02-26 03:58:11,Indonesia,T-AIS,KARIANGAU-PENAJAM PP,1.0,0.5,1677383891,1677384807,1677385723,0.00019680903040764704,0.000226274169971129,-1.20181833,116.81199333,-1.201679165,116.81215333,-1.20154,116.81231333,Underway Sailing,2,2,2,2,valid,"LINESTRING (116.81199333 -1.20181833, 116.81215333 -1.201679165,116.81231333 -1.20154)",POINT (116.81215333 -1.201679165),8874744,GOROPA,525019301.0,Indonesia,Indonesia,I,547,0,Passenger Ship,imo match,1,64,BPN
16921,623335841563049983,525015950,8300286,37.0,16.0,Passenger,Passenger Ship,2023-02-26 04:02:01,Indonesia,T-AIS,KARIANGAU-PENAJAM,0.8333333333333334,0.0,1677384121,1677384121,1677384121,0.0,0.0,-1.20049,116.817485,-1.20049,116.817485,-1.20049,116.817485,Under Way Using Engine,1,2,2,1,invalid,POINT (116.817485 -1.20049),POINT (116.817485 -1.20049),8300286,DHARMA FERRY,,Indonesia,Indonesia,I,342,200,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
9070,623511062692003839,525005054,9401324,146.0,24.0,Passenger,Passenger Ship,2023-02-26 04:02:37,Indonesia,S-AIS,NABIRE.ID,2.45,0.0,1677384157,1677384157,1677384157,0.0,0.0,-3.23166667,135.58,-3.23166667,135.58,-3.23166667,135.58,Underway Sailing,1,2,2,1,invalid,POINT (135.58 -3.23166667),POINT (135.58 -3.23166667),9401324,GUNUNG DEMPO,525005054.0,Indonesia,Indonesia,I,14017,4018,Passenger Ship,imo match,2,91,NBX
5939,623960961479966719,525200335,9836000,106.0,21.0,Passenger,,2023-02-26 04:41:36,Indonesia,S-AIS,MERAK>>,1.2833333333333334,1.05,1677386496,1677388958,1677390279,0.0009622523731505833,0.00096225237315366,-5.93166667,105.995,-5.931111113333333,105.99444444333334,-5.93,105.99333333,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.995 -5.93166667, 105.99444444333334 -5.931111113333333,105.99333333 -5.93)",POINT (105.99444444333334 -5.931111113333333),9836000,CAITLYN 7,525200335.0,Indonesia,Indonesia,I,8274,2484,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
23982,623276215321886719,525500842,9891634,38.0,7.0,Passenger,,2023-02-26 05:46:53,Indonesia,T-AIS,DUMAI,25.116666666666667,3.566666666666667,1677390413,1677396843,1677403274,0.0013034382140323902,0.0009098130821485421,1.11986833,103.92622,1.12079,103.925576665,1.12171167,103.92493333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (103.92622 1.11986833, 103.925576665 1.12079,103.92493333 1.12171167)",POINT (103.925576665 1.12079),9891634,DUMAI LINE 12,525500842.0,Indonesia,Indonesia,I,332,0,Passenger Ship,imo match,1,21,BUR
23773,623960940621234175,525016299,8984692,38.0,6.0,Passenger,Offshore Vessel,2023-02-26 05:51:01,Indonesia,T-AIS,KALIJAPAT4,19.716666666666665,19.666666666666668,1677390661,1677430836,1677461464,0.0013557176253311996,0.00014641216558966062,-6.11393167,106.861835,-6.113229446666668,106.86168166666668,-6.11166667,106.86166667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (106.861835 -6.11393167, 106.86168166666668 -6.113229446666668,106.86166667 -6.11166667)",POINT (106.86168166666668 -6.113229446666668),8984692,SIGAP JAYA,525016299.0,Indonesia,Indonesia,I,218,71,Passenger Ship,imo match,1,31,TPR
17309,624126151354810367,525101068,9828259,68.0,14.0,Passenger,,2023-02-26 05:51:53,Indonesia,T-AIS,KDI,26.2,17.566666666666666,1677390713,1677423682,1677453950,0.00010341400337721963,0.0002736132807102633,-3.97379667,122.61054,-3.9737717071951213,122.61057963365855,-3.97286333,122.613025,Moored,81,2,2,82,valid,"LINESTRING (122.61054 -3.97379667, 122.61057963365855 -3.9737717071951213,122.613025 -3.97286333)",POINT (122.61057963365855 -3.9737717071951213),9828259,SABUK NUSANTARA 78,525101068.0,Indonesia,Indonesia,I,2087,712,General Cargo/Passenger Ship,imo match,2,74,KDI
25864,623337134759772159,525024105,7507459,41.0,12.0,Passenger,Passenger Ship,2023-02-26 06:31:34,Indonesia,T-AIS,KARIANGAU-PENAJAM,1.0,0.0,1677393094,1677393094,1677393094,0.0,0.0,-1.24115167,116.77935667,-1.24115167,116.77935667,-1.24115167,116.77935667,Under Way Using Engine,1,2,2,1,invalid,POINT (116.77935667 -1.24115167),POINT (116.77935667 -1.24115167),7507459,KINERET,525024105.0,Indonesia,Indonesia,F,531,30,Passenger Ship,imo match,1,64,BPN
6989,623960961475575807,525010222,9454060,120.0,18.0,Passenger,Passenger Ship,2023-02-26 06:36:40,Indonesia,S-AIS,MERAK-BAKAUHENI,1.3666666666666667,1.3,1677393400,1677396453,1677398085,0.0010854185060764283,0.0009776503048311562,-5.92333333,105.99166667,-5.922706663333334,105.99110222333333,-5.92145333,105.98997333,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.99166667 -5.92333333, 105.99110222333333 -5.922706663333334,105.98997333 -5.92145333)",POINT (105.99110222333333 -5.922706663333334),9454060,SALVATORE I,730000608.0,Colombia,Colombia,I,405,174,Tug,imo match,1,36,IBP
28439,623511354942259199,525010133,9641039,42.0,12.0,Passenger,Passenger Ship,2023-02-26 07:07:35,Indonesia,S-AIS,WASIOR,1.5833333333333333,1.4833333333333334,1677395255,1677397430,1677400631,0.0009361546940115257,0.0021733234920522813,-2.72833333,134.50166667,-2.728183332,134.50200033200002,-2.72833333,134.49833333,Underway Sailing,5,2,2,5,valid,"LINESTRING (134.50166667 -2.72833333, 134.50200033200002 -2.728183332,134.49833333 -2.72833333)",POINT (134.50200033200002 -2.728183332),9641039,NAPAN WAINAMI,525010133.0,Indonesia,Indonesia,I,560,140,Passenger/Ro-Ro Ship (Vehicles),imo match,2,92,WSR
5812,624129377550041087,525300934,9881811,76.0,15.0,Passenger,,2023-02-26 07:18:48,Indonesia,S-AIS,LEMBAR-KETAPANG,1.65,1.4666666666666666,1677395928,1677398583,1677401238,0.0005267945519841318,0.000770746391496816,-8.73,116.07666667,-8.730372500000001,116.07721167,-8.730745,116.07775667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.07666667 -8.73, 116.07721167 -8.730372500000001,116.07775667 -8.730745)",POINT (116.07721167 -8.730372500000001),9881811,PARAMA KALYANI,525300934.0,Indonesia,Indonesia,I,1751,686,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
7930,623986077539041279,525301379,9950662,68.0,17.0,Passenger,,2023-02-26 07:25:54,Indonesia,S-AIS,ASSI,2.8666666666666667,2.75,1677396354,1677401305,1677406256,0.0011785136590005624,0.00235702024693524,-7.19833333,112.73,-7.199166665,112.728333335,-7.2,112.72666667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (112.73 -7.19833333, 112.728333335 -7.199166665,112.72666667 -7.2)",POINT (112.728333335 -7.199166665),9950662,KIRANA VII,525301379.0,Indonesia,Indonesia,I,1933,901,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
10203,623960961468170239,525005232,8666147,87.0,12.0,Passenger,Passenger Ship,2023-02-26 07:41:29,Indonesia,T-AIS,MERAK,13.55,7.416666666666667,1677397289,1677412386,1677423998,3.224252721356582e-05,0.00015458365130906245,-5.926815,105.99335833,-5.926743888888889,105.99376740555556,-5.92673833,105.99382667,At Anchor,9,2,2,9,valid,"LINESTRING (105.99335833 -5.926815, 105.99376740555556 -5.926743888888889,105.99382667 -5.92673833)",POINT (105.99376740555556 -5.926743888888889),8666147,PORTLINK V,525005232.0,Indonesia,Indonesia,I,5023,1363,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
28257,623337134777270271,525024193,9683465,36.0,8.0,Passenger,Service Ship,2023-02-26 08:11:41,Indonesia,T-AIS,SSV CATARINA,82.66666666666667,18.716666666666665,1677399101,1677422321,1677466533,0.0008386838313075696,0.00030547070055387854,-1.23258,116.80147333,-1.2336466683333331,116.80164333166668,-1.23475167,116.80198167,Under Way Using Engine,6,2,2,6,valid,"LINESTRING (116.80147333 -1.23258, 116.80164333166668 -1.2336466683333331,116.80198167 -1.23475167)",POINT (116.80164333166668 -1.2336466683333331),9683465,SUBERKO-01,525024193.0,Indonesia,Indonesia,I,193,143,Crew Boat,imo match,1,64,BPN
14255,623276057217040383,525200211,9859492,0.0,0.0,Passenger,,2023-02-26 08:48:41,Indonesia,S-AIS,TPI BATAM RETURN,0.9166666666666666,0.75,1677401321,1677402671,1677404022,0.0,0.0,0.93166667,104.43833333,0.93166667,104.43833333,0.93166667,104.43833333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (104.43833333 0.93166667, 104.43833333 0.93166667,104.43833333 0.93166667)",POINT (104.43833333 0.93166667),9859492,OCEAN DRAGON 6,525200211.0,Indonesia,Indonesia,I,152,0,Passenger Ship,imo match,2,21,TNJ
14646,624120061320069119,525015109,8730742,0.0,0.0,Passenger,,2023-02-26 08:55:19,Indonesia,S-AIS,SAPE>LABUANBAJO PP,65.41666666666667,65.31666666666666,1677401719,1677480235,1677636912,0.0009622465996474136,0.000962246599646388,-8.49166667,119.87333333,-8.492222223333334,119.87277777666667,-8.49333333,119.87166667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (119.87333333 -8.49166667, 119.87277777666667 -8.492222223333334,119.87166667 -8.49333333)",POINT (119.87277777666667 -8.492222223333334),8730742,CAKALANG,525015109.0,Indonesia,Indonesia,I,1483,0,Passenger/Ro-Ro Ship (Vehicles),imo match,2,53,LBO
22625,623960961368948735,525019468,7352799,151.0,18.0,Passenger,Passenger Ship,2023-02-26 08:58:57,Indonesia,T-AIS,MERAK - BAKAUHENI PP,62.53333333333333,61.88333333333333,1677401937,1677510740,1677624748,0.002073787303570292,0.0005375748409212859,-5.93216667,105.97881167,-5.9311354942,105.97887220563334,-5.92937667,105.97934333,At Anchor,300,2,2,300,valid,"LINESTRING (105.97881167 -5.93216667, 105.97887220563334 -5.9311354942,105.97934333 -5.92937667)",POINT (105.97887220563334 -5.9311354942),7352799,MUFIDAH,525019468.0,Indonesia,Indonesia,F,5584,1427,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
