,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
180546,STRAITS ABUNDANCE,565358000,1.2486306925,103.87920777666666,Singapore,Tanker,Moored,2023-12-08 13:12:23,8,7,9424766,Singapore,Singapore
180547,ORIENTAL RUBY,525015924,-7.18795694830986,112.68963896718311,Indonesia,Cargo,Moored,2023-12-08 13:16:21,16,15,8902125,Indonesia,Indonesia
180548,TANTO PRATAMA,525013026,-6.025300017395835,106.91911942645834,Indonesia,Other,At Anchor,2023-12-08 13:20:47,36,19,9118408,Indonesia,Indonesia
180549,OLYMPIC LAUREL,538008168,-7.832479493279998,109.04870726616,Marshall Islands,Tanker,At Anchor,2023-12-08 13:34:53,27,26,9831804,Marshall Islands,Marshall Islands
180550,IHSAN 3,525501339,-3.330110317539681,114.55063822825393,Indonesia,Tanker,At Anchor,2023-12-08 13:39:09,11,8,9288629,Indonesia,Indonesia
180551,KOOKYANG SINGAPORE,441838000,1.7087399406896553,101.42372841741381,South Korea,Cargo,At Anchor,2023-12-08 13:39:15,4,4,9354234,"Korea, South","Korea, South"
180552,TANTO TANGGUH,525013022,-6.1041464819555555,106.88371982964445,Indonesia,Cargo,Moored,2023-12-08 13:39:40,46,45,9169665,Indonesia,Indonesia
180553,GLORIA G,636013655,-7.201656819925558,112.72199757640199,Liberia,Cargo,Moored,2023-12-08 13:39:43,83,83,9305099,Liberia,Liberia
180554,HONG G,636021767,1.2885938316939893,104.00545955387979,Liberia,Cargo,At Anchor,2023-12-08 13:39:54,12,12,9599573,Marshall Islands,Marshall Islands
180555,PATRA TANKER 3,525014005,-5.895033421861701,106.00351826079788,Indonesia,Tanker,At Anchor,2023-12-08 13:47:05,13,12,9188996,Indonesia,Indonesia
180556,RARITY,477591900,1.2617841848888889,103.89845903633335,Hong Kong,Tanker,At Anchor,2023-12-08 13:53:07,18,18,9278519,"Hong Kong, China","Hong Kong, China"
180557,MARLIN EMPAT,525401167,-7.173502043146418,112.67510631093457,Indonesia,Tanker,At Anchor,2023-12-08 13:56:52,91,36,9675145,Indonesia,Indonesia
180558,TAI HANG SHAN,351812000,1.7174590464285715,101.43291857214285,Panama,Cargo,At Anchor,2023-12-08 14:01:48,3,2,9339923,"China, People's Republic Of","Virgin Islands, British"
180559,KAI EI MARU 15,563021100,1.2953392070731706,104.05914621853658,Singapore,Tanker,Moored,2023-12-08 14:07:21,12,12,9812353,Singapore,Singapore
180560,SEA PROSPERITY,566009000,1.2554759626666665,103.9239727757778,Singapore,Tanker,Moored,2023-12-08 14:15:21,11,11,9717371,Singapore,Singapore
180561,AFRICAN CARDINAL,373989000,3.2443924723321556,117.59489753826855,Panama,Cargo,At Anchor,2023-12-08 14:21:18,22,22,9856919,Japan,Panama
180562,SINAR AGRA,525019521,1.6835873015079368,101.4854351848413,Indonesia,Tanker,Moored,2023-12-08 14:23:08,26,25,9349124,Indonesia,Indonesia
180563,KANAYA PRIMA 99,525990000,-6.086307426739131,106.93827307934781,Indonesia,Tanker,At Anchor,2023-12-08 14:24:52,10,9,8749418,Indonesia,Indonesia
180564,GAS CAMELLIA,525401806,-6.954399868642858,110.42479542921429,Indonesia,Tanker,Moored,2023-12-08 14:25:54,28,28,9244403,Indonesia,Indonesia
180565,CLIPPER TERESA,538010367,-1.042511160434783,100.3408426821739,Marshall Islands,Cargo,At Anchor,2023-12-08 14:35:33,1,1,9721073,"China, People's Republic Of","China, People's Republic Of"
180566,EDRICKO 11,525005396,-5.129132319729729,119.37220101310808,Indonesia,Tanker,Moored,2023-12-08 14:46:46,16,14,8682361,Indonesia,Indonesia
180567,MARINE VICKY,563098800,1.2887278769696968,104.00558186878787,Singapore,Tanker,Moored,2023-12-08 14:49:30,7,7,9880520,Singapore,Singapore
180568,MEDI TIRRENO,636019035,-6.008587685876866,105.9603590049627,Liberia,Cargo,Moored,2023-12-08 14:50:05,71,69,9699165,Irish Republic,Irish Republic
180569,PULAU NUNUKAN,525015925,-6.103193786195653,106.87494568858696,Indonesia,Cargo,Moored,2023-12-08 14:58:40,34,33,9649598,Indonesia,Indonesia
180570,MAVENDRA MAS,525001066,-8.458333330000002,119.91833332999997,Indonesia,Cargo,Moored,2023-12-08 14:59:58,22,18,9654957,Indonesia,Indonesia
180571,FEG SUCCESS,440174000,1.3035148226027398,104.08060203917806,South Korea,Cargo,At Anchor,2023-12-08 15:05:58,16,15,9459527,"Korea, South","Korea, South"
180572,SAMC LIBERO,352001496,1.2960960321428572,104.06981567476193,Panama,Cargo,At Anchor,2023-12-08 15:06:40,16,16,9312250,"Hong Kong, China","Hong Kong, China"
180573,FEDERAL ILLINOIS,357359000,3.2479952603125,117.602744583125,Panama,Cargo,At Anchor,2023-12-08 15:10:39,6,6,9860647,Singapore,Panama
180574,KARMILA/PERTAMINA 58,525008006,1.7120606783306835,101.447130498124,Indonesia,Tanker,At Anchor,2023-12-08 15:10:42,130,129,9012587,Indonesia,Indonesia
180575,GRANDE NEW JERSEY,247409200,1.2358387498333336,103.88760208366666,Italy,Cargo,At Anchor,2023-12-08 15:12:37,22,22,9782704,Italy,Italy
180576,MERATUS AMPANA,525125033,3.790990457825242,98.7126040938835,Indonesia,Cargo,Moored,2023-12-08 15:15:29,41,41,9262950,Indonesia,Indonesia
180577,GALATEIA,311053200,-1.1954669104494382,116.78228524314606,Bahamas,Cargo,Moored,2023-12-08 15:17:46,17,17,9597783,Greece,Liberia
180578,HY PARTNER,564778000,1.2953998608333335,104.06895444416666,Singapore,Tanker,Moored,2023-12-08 15:23:21,4,3,9112038,Singapore,Singapore
180579,SINFONIA,373708000,-5.902150187301587,105.98205087507934,Panama,Cargo,At Anchor,2023-12-08 15:27:01,4,4,9221360,Panama,Panama
180580,MOHAMMAD HUSNI THAMRIN,525100895,-6.090211522173914,106.94714442260869,Indonesia,Other,Moored,2023-12-08 15:27:33,13,12,9845594,Indonesia,Indonesia
180581,SULTAN SULAIMAN,525301105,-6.07626520875,106.89517365708333,Indonesia,Other,At Anchor,2023-12-08 15:29:30,15,14,9923152,Indonesia,Indonesia
180582,LUMOSO SAYANG,525113025,0.5335894897058824,117.69297067570588,Indonesia,Cargo,At Anchor,2023-12-08 15:30:35,13,12,9875240,Indonesia,Indonesia
180583,HAMPTON OCEAN,352589000,1.287328559775281,103.98197575106742,Panama,Cargo,At Anchor,2023-12-08 15:33:19,12,11,9798844,Panama,Panama
180584,RUI NING 21,414077000,-1.2572426161111112,116.78701233805558,China,Cargo,At Anchor,2023-12-08 15:36:41,15,14,9595694,"China, People's Republic Of","China, People's Republic Of"
180585,COSMIC 10,525011110,1.7021387588757397,101.45684919278106,Indonesia,Tanker,At Anchor,2023-12-08 15:39:36,9,9,9460344,Indonesia,Indonesia
180586,MERATUS KATINGAN,525025102,-6.041607924285715,106.9150327557143,Indonesia,Cargo,At Anchor,2023-12-08 15:39:58,11,10,9760342,Indonesia,Indonesia
180587,RASUNA BARUNA,525112004,0.5097622223333333,117.68347136050002,Indonesia,Cargo,At Anchor,2023-12-08 15:40:20,16,16,9397834,Indonesia,Indonesia
180588,HO TAY,574000920,1.1909044930434782,103.98313318847826,Vietnam,Cargo,At Anchor,2023-12-08 15:43:05,9,9,9603843,Vietnam,Vietnam
180589,PEARL KATE,563167400,1.2871315396153844,104.0200617946154,Singapore,Tanker,Moored,2023-12-08 15:53:07,6,6,9935686,Singapore,Singapore
180590,PANDA,538009966,1.2779790394915258,103.99143813576272,Marshall Islands,Cargo,At Anchor,2023-12-08 15:53:26,12,11,9296212,Marshall Islands,Marshall Islands
180591,IDEKA 01,525301597,-1.23101396,116.8051193987218,Indonesia,Tanker,At Anchor,2023-12-08 15:56:56,27,26,9957880,Indonesia,Indonesia
180592,BSP XXV,525301151,-5.471693293993609,105.30294994495208,Indonesia,Tanker,At Anchor,2023-12-08 16:07:38,24,24,9939412,Indonesia,Indonesia
180593,TMS GLORY,525018171,-6.061644695699999,106.88909478735,Indonesia,Cargo,At Anchor,2023-12-08 16:07:46,83,81,9065431,Indonesia,Indonesia
180594,AQUA-TERRA 7,566592000,1.2917284985714284,103.96219989324676,Singapore,Tanker,At Anchor,2023-12-08 16:15:09,18,17,9648790,Singapore,Singapore
180595,SEA ROYAL 18,525010345,-1.260124764041096,116.79952974828767,Indonesia,Tanker,At Anchor,2023-12-08 16:24:07,79,78,9797840,Indonesia,Indonesia
180596,CLIPPER TERESA,538010367,-1.0410195605555554,100.34148933041666,Marshall Islands,Cargo,At Anchor,2023-12-08 16:25:04,4,4,9721073,"China, People's Republic Of","China, People's Republic Of"
180597,EAGLE ASIA 08,565307000,-6.076811142027972,106.97103356664336,Singapore,Tanker,Moored,2023-12-08 16:27:58,38,30,9736509,Singapore,Singapore
180598,S NICOLEEN,525121037,-5.112050876161616,119.4105653868687,Indonesia,Tanker,Moored,2023-12-08 16:28:42,17,16,9762015,Indonesia,Indonesia
180599,OCEANIC SUCCESS,525019683,3.7842582714814816,98.70059549407408,Indonesia,Cargo,Moored,2023-12-08 16:34:07,113,16,9749817,Indonesia,Indonesia
180600,MELATI 7,477293800,1.283783025092593,103.97629969157406,Hong Kong,Tanker,At Anchor,2023-12-08 16:35:25,22,22,9172272,Singapore,Singapore
180601,MERIT,566701000,1.2872206423076924,103.98217012923077,Singapore,Tanker,Moored,2023-12-08 16:37:49,2,2,9656436,Singapore,Singapore
180602,SEGORO MAS,525019363,-8.730000000000004,116.07166666999996,Indonesia,Cargo,Moored,2023-12-08 16:38:33,24,22,9069956,Indonesia,Indonesia
180603,P DELTA,525015323,-6.1052315692982475,106.89023558473684,Indonesia,Cargo,Moored,2023-12-08 16:41:58,11,10,8912730,United Arab Emirates,United Arab Emirates
180604,INDIAN PARTNERSHIP,235110641,1.2733773565517241,103.97490718413792,UK,Cargo,At Anchor,2023-12-08 16:46:48,12,11,9521409,United Kingdom,"Virgin Islands, British"
180605,LUMINOUS,564671000,1.2770405561111111,103.97156407444446,Singapore,Tanker,Moored,2023-12-08 16:47:23,5,4,9471446,Singapore,Singapore
180606,GAS FREESIA,525401864,-1.2592921563529411,116.79360243123529,Indonesia,Tanker,At Anchor,2023-12-08 16:58:55,35,34,9392860,Indonesia,Indonesia
180607,TANTO MANIS,525013030,-6.099343635,106.89229969772728,Indonesia,Cargo,Moored,2023-12-08 17:01:05,3,2,9683520,Indonesia,Indonesia
180608,MERATUS PROJECT 1,525025070,-5.9951035613485475,105.94002869943986,Indonesia,Cargo,At Anchor,2023-12-08 17:03:23,28,28,9197014,Indonesia,Indonesia
180609,DAVINA,565643000,1.303291222,104.08031333333334,Singapore,Tanker,Moored,2023-12-08 17:03:24,2,2,9746499,Singapore,Singapore
180610,ARIMBI BARUNA,525012349,-5.882529675503355,106.030259290953,Indonesia,Cargo,Moored,2023-12-08 17:10:53,151,150,9362243,Indonesia,Indonesia
180611,RM 1,567001970,0.039093656150442475,117.52738426407078,Thailand,Tanker,Moored,2023-12-08 17:22:56,26,24,9081045,Thailand,Thailand
180612,ATLANTIC VISION,538009696,-5.468333330000001,105.31833333,Marshall Islands,Cargo,Moored,2023-12-08 17:25:19,41,40,9372767,Marshall Islands,Marshall Islands
180613,ORIENTAL GALAXY,525003624,-7.203697944000002,112.72437522206664,Indonesia,Cargo,Moored,2023-12-08 17:26:23,32,30,9120920,Indonesia,Indonesia
180614,STRAITS GRACIOUS,563079600,1.2957693280701756,104.06963692999999,Singapore,Tanker,Moored,2023-12-08 17:27:34,11,11,9644940,Singapore,Singapore
180615,GIA GLORY,538009917,-3.749773462330097,114.42169903233003,Marshall Islands,Cargo,At Anchor,2023-12-08 17:28:08,7,6,9877913,Marshall Islands,Marshall Islands
180616,AMERICA GRAECA,538006301,-1.2665952193421053,116.78558335500001,Marshall Islands,Cargo,At Anchor,2023-12-08 17:31:50,15,14,9717498,Marshall Islands,Marshall Islands
180617,ASIAN PEARL,351888000,-5.468018056666668,105.31766249999998,Panama,Cargo,Moored,2023-12-08 17:32:16,133,124,9266176,United Arab Emirates,United Arab Emirates
180618,SPIL RAHAYU,525301156,-6.098380722666665,106.89262700033333,Indonesia,Cargo,Moored,2023-12-08 17:33:33,6,5,9925538,Indonesia,Indonesia
180619,EMERALD INDAH,525121057,-5.882428010645161,106.01817639838708,Indonesia,Cargo,At Anchor,2023-12-08 17:45:51,6,6,9172428,Indonesia,Indonesia
180620,ISSELIA,565660000,1.2954199508088233,103.97412431205883,Singapore,Tanker,At Anchor,2023-12-08 17:50:40,11,10,9462081,Singapore,Singapore
180621,HANG BO 3005,312634000,-8.746666669999996,115.20830882029408,Belize,Other,Moored,2023-12-08 17:53:02,6,6,9845568,"China, People's Republic Of","China, People's Republic Of"
180622,BERJAYA II,525015292,-1.2656889339797213,116.79881459031688,Indonesia,Cargo,At Anchor,2023-12-08 17:53:38,55,54,9073907,Indonesia,Indonesia
180623,TAI HANG SHAN,351812000,1.759542287663158,101.36623123501052,Panama,Cargo,Moored,2023-12-08 17:54:02,112,111,9339923,"China, People's Republic Of","Virgin Islands, British"
180624,DIMAS PUTRA 3,525900050,-6.08366887569378,106.93022218887558,Indonesia,Tanker,At Anchor,2023-12-08 17:56:20,86,85,9163104,Indonesia,Indonesia
180625,ANDHIKA PARAMESTI,525006390,-5.857313732386364,106.09275217772728,Indonesia,Cargo,At Anchor,2023-12-08 18:00:39,5,5,9139282,Indonesia,Indonesia
180626,CHARLIE MARINE,525501636,-5.506706117633136,105.31500000000004,Indonesia,Cargo,At Anchor,2023-12-08 18:02:03,11,11,9988774,Indonesia,Indonesia
180627,SEASHIN,352001588,-3.7593207751004005,114.50623097967872,Panama,Cargo,At Anchor,2023-12-08 18:02:35,17,17,9230763,"China, People's Republic Of","Hong Kong, China"
180628,FRONT DYNAMIC,538008912,1.300240124477612,104.08858845537314,Marshall Islands,Tanker,At Anchor,2023-12-08 18:08:13,7,7,9874911,Norway,Liberia
180629,JOSCO GUIZHOU,477629100,1.2781663595614037,103.95193510236844,Hong Kong,Cargo,At Anchor,2023-12-08 18:10:05,23,23,9872468,"China, People's Republic Of","China, People's Republic Of"
180630,SINAR MAS,525010112,1.158899432054054,103.97350823504867,Indonesia,Cargo,At Anchor,2023-12-08 18:13:39,62,61,8810621,Indonesia,Indonesia
180631,VENUS,565122000,1.287055372,104.00024018555557,Singapore,Tanker,Moored,2023-12-08 18:18:29,9,8,9661455,Singapore,Singapore
180632,JOSCO TAICANG,477335400,-3.7596198822807017,114.45436647046783,Hong Kong,Cargo,At Anchor,2023-12-08 18:25:09,11,11,9603477,"China, People's Republic Of","Hong Kong, China"
180633,SC ESTEEM LII,525119021,-5.968904898170732,105.9923178452439,Indonesia,Tanker,Moored,2023-12-08 18:27:07,19,18,9251573,Indonesia,Indonesia
180634,FAREAST HONESTY,477325900,-3.689908424725274,114.45012820538464,Hong Kong,Cargo,At Anchor,2023-12-08 18:27:34,9,9,9649055,"China, People's Republic Of","Hong Kong, China"
180635,DEWI SHINTA MANGGALA,525300549,-5.505009803941178,105.28333333,Indonesia,Cargo,At Anchor,2023-12-08 18:28:54,15,13,9528873,Indonesia,Indonesia
180636,JUMA,563856000,1.2932546896296295,103.974317158642,Singapore,Tanker,At Anchor,2023-12-08 18:30:16,5,5,9767912,Singapore,Singapore
180637,WU YANG GLORY,636021668,-5.991852784830508,106.90801004118644,Liberia,Cargo,At Anchor,2023-12-08 18:31:39,6,6,9389825,"Hong Kong, China","Hong Kong, China"
180638,MERATUS SABANG,525025058,-2.7223734734554967,111.76105584853403,Indonesia,Other,At Anchor,2023-12-08 18:31:41,14,14,9018311,Indonesia,Indonesia
180639,QUEEN MAJESTY,525111010,-5.8904475650000006,106.0039033976923,Indonesia,Tanker,At Anchor,2023-12-08 18:35:07,12,5,9295323,Indonesia,Indonesia
180640,MERATUS SORONG,525125034,-6.941063189827586,110.4233425287931,Indonesia,Cargo,Moored,2023-12-08 18:37:21,12,12,9186754,Indonesia,Indonesia
180641,MARGHERITA COSULICH,563059400,1.2587324778048778,103.90949414560976,Singapore,Tanker,Moored,2023-12-08 18:45:10,49,8,9825051,Singapore,Singapore
180642,MADONNA SUN,525012335,-1.0657858139534886,100.34986992162793,Indonesia,Tanker,At Anchor,2023-12-08 19:03:11,13,12,9196436,Indonesia,Indonesia
180643,EVER SUCCESS,370761000,1.2763369356476686,103.96485332393782,Panama,Cargo,At Anchor,2023-12-08 19:05:06,14,14,9426130,Chinese Taipei,Panama
180644,OCEAN STAR,477797100,-6.096000234788734,106.8859462443662,Hong Kong,Cargo,Moored,2023-12-08 19:14:03,15,15,9310771,"Hong Kong, China",Panama
180645,JIN GANG,477399100,-2.0433333302272723,104.98155303340906,Hong Kong,Cargo,At Anchor,2023-12-08 19:23:36,4,4,9446960,"Hong Kong, China",Panama
180646,BOONTEK,563078430,1.2956492938983053,104.08466943406782,Singapore,Tanker,Moored,2023-12-08 19:31:59,7,6,9948889,"China, People's Republic Of","China, People's Republic Of"
180647,BELAIAN HARMONI,563029220,1.28684196630137,103.98177872424657,Singapore,Tanker,At Anchor,2023-12-08 19:33:04,19,3,9703942,Malaysia,Malaysia
180648,SITC QIMING,477871800,-7.195105105315984,112.7050635501487,Hong Kong,Cargo,Moored,2023-12-08 19:33:54,16,16,9932878,"Hong Kong, China","Hong Kong, China"
180649,FLAGSHIP,563038000,1.3037780250000002,104.07985872789477,Singapore,Tanker,Moored,2023-12-08 19:34:02,8,6,9515424,Singapore,Singapore
180650,AMMAR,525020202,4.063944952595019,96.1287199624902,Indonesia,Cargo,At Anchor,2023-12-08 19:38:48,72,71,9237125,Indonesia,Indonesia
180651,LUNA HORIZON,636020139,1.2777463064864865,104.0004404954054,Liberia,Cargo,At Anchor,2023-12-08 19:47:08,19,7,9866562,Japan,Panama
180652,PACIFIC HONOUR,566530000,1.2617405715789474,103.89725675578948,Singapore,Tanker,Moored,2023-12-08 19:47:53,25,7,9651864,Singapore,Singapore
180653,ICS TENACIOUS,563190200,1.2964938972289157,103.98584332403614,Singapore,Tanker,At Anchor,2023-12-08 19:48:28,13,12,9956721,Bahamas,Bahamas
180654,PEARL JUPITER,564287000,1.2458794445833334,103.90764833416665,Singapore,Tanker,Moored,2023-12-08 19:50:19,9,8,9695872,Singapore,Singapore
180655,HOANH SON UNIVERSE,352003285,1.2903350773255815,104.0126428295349,Panama,Cargo,At Anchor,2023-12-08 19:51:45,17,17,9302774,Vietnam,Vietnam
180656,KASPAR SCHULTE,566557000,-5.891758238486647,105.99506886706232,Singapore,Cargo,At Anchor,2023-12-08 19:53:28,21,20,9603465,Singapore,Singapore
180657,LATIFAH BARUNA,525112007,-5.532020385575539,105.30598921061153,Indonesia,Cargo,At Anchor,2023-12-08 19:54:40,37,37,9488970,Indonesia,Indonesia
180658,MARITIM KHATULISTIWA,525121043,-10.191559648947367,123.50974824578948,Indonesia,Tanker,At Anchor,2023-12-08 19:59:10,157,52,9300776,Indonesia,Indonesia
180659,TRANSKO ARAFURA,525104002,0.07834392426086954,109.06497360860874,Indonesia,Tanker,At Anchor,2023-12-08 20:00:13,9,8,9774874,Indonesia,Indonesia
180660,MSC ALDI III,636021400,-6.103395197407407,106.89021107657778,Liberia,Cargo,Moored,2023-12-08 20:01:43,41,40,9341122,Liberia,Liberia
180661,PULAU WETAR,525015736,-1.1633620658999997,116.7799538165,Indonesia,Other,Moored,2023-12-08 20:03:17,140,20,9592472,Indonesia,Indonesia
180662,SHENG KANG HAI,414112000,1.287204811698113,103.99421606962264,China,Cargo,At Anchor,2023-12-08 20:08:26,10,10,9646558,"China, People's Republic Of","China, People's Republic Of"
180663,SUPREME STAR,525121016,-1.3578325754545453,116.92881151575759,Indonesia,Tanker,At Anchor,2023-12-08 20:09:46,122,44,9265407,Indonesia,Indonesia
180664,ALEXANDRA P,636013778,-4.041300277666667,115.6038911115,Liberia,Cargo,At Anchor,2023-12-08 20:12:12,14,13,9495387,Greece,Liberia
180665,KUALA MAS,525019422,-7.187933061413043,112.68802083369565,Indonesia,Cargo,Moored,2023-12-08 20:21:01,18,17,9555632,Indonesia,Indonesia
180666,SINFONIA,373708000,-5.91859208868599,105.99528227131883,Panama,Cargo,Moored,2023-12-08 20:37:59,134,133,9221360,Panama,Panama
180667,VIANCA GRACEILA,525501058,-7.114154489193549,112.66469892467744,Indonesia,Tanker,At Anchor,2023-12-08 20:46:16,15,13,9166974,Indonesia,Indonesia
180668,TANTO MANIS,525013030,-6.040978017546467,106.89548852527881,Indonesia,Cargo,At Anchor,2023-12-08 20:49:04,35,35,9683520,Indonesia,Indonesia
180669,EAGLE GARNET,563138900,-6.036656879743591,105.92798506410259,Singapore,Tanker,Moored,2023-12-08 20:49:50,16,16,9923657,Singapore,Singapore
180670,NEPAMORA,566746000,1.30137642,104.08949666703703,Singapore,Tanker,Moored,2023-12-08 20:52:20,6,5,9639385,Singapore,Singapore
180671,RAWABI TOPAZ,525401753,1.035280068379657,104.14847609254879,Indonesia,Other,At Anchor,2023-12-08 20:52:52,167,155,9720615,Indonesia,Indonesia
180672,TANTO KHARISMA,525113028,-6.056426262424242,106.87452015181819,Indonesia,Cargo,At Anchor,2023-12-08 21:01:37,41,41,9915387,Indonesia,Indonesia
180673,CLIPPER TERESA,538010367,-1.0432421820689655,100.34070039137931,Marshall Islands,Cargo,At Anchor,2023-12-08 21:04:03,9,9,9721073,"China, People's Republic Of","China, People's Republic Of"
180674,BELMONTE,636093013,1.2840688713541668,103.98641545145834,Liberia,Cargo,At Anchor,2023-12-08 21:05:00,19,19,9687124,Germany,Germany
180675,MARINE ORACLE,566496000,1.2868157453191489,103.99262464638296,Singapore,Tanker,Moored,2023-12-08 21:09:03,6,6,9655391,Singapore,Singapore
180676,TANTO HEMAT,525013035,0.09005382841584154,109.05670383158414,Indonesia,Cargo,At Anchor,2023-12-08 21:09:46,8,7,9714202,Indonesia,Indonesia
180677,SMS ASSURANCE,525019571,-1.211416969090909,116.78279833363636,Indonesia,Other,Moored,2023-12-08 21:20:40,2,2,9587324,Indonesia,Indonesia
180678,GAS VENUS,525900722,-5.918725535169491,106.00035521203388,Indonesia,Tanker,Moored,2023-12-08 21:32:07,13,12,9375460,Indonesia,Indonesia
180679,GAS SUASA,525119073,-5.139503913537416,119.36898428659865,Indonesia,Tanker,At Anchor,2023-12-08 21:45:44,35,35,9355305,Indonesia,Indonesia
180680,FEDERAL ILLINOIS,357359000,3.2455417311538457,117.60520314076922,Panama,Cargo,At Anchor,2023-12-08 21:46:39,5,5,9860647,Singapore,Panama
180681,INTER ARMADA 01,525501465,-7.1264659557377055,112.67179967229508,Indonesia,Tanker,Moored,2023-12-08 21:56:56,12,12,9066942,Indonesia,Indonesia
180682,SEA ABUNDANCE,563028450,1.27840958,103.932194376875,Singapore,Tanker,Moored,2023-12-08 21:57:43,8,5,9711080,Singapore,Singapore
180683,AMARIN INDAH,525800206,-7.765108334166666,109.05958749916668,Indonesia,Tanker,At Anchor,2023-12-08 22:00:49,3,2,9299941,Indonesia,Indonesia
180684,SINAR MARATUA,525109006,1.7056593814285717,101.47161109514286,Indonesia,Tanker,At Anchor,2023-12-08 22:00:49,7,6,9276327,Indonesia,Indonesia
180685,TELAGA MAS,525019050,-0.8678833332142857,134.07441666607144,Indonesia,Cargo,Moored,2023-12-08 22:01:40,23,7,9672375,Indonesia,Indonesia
180686,CONGO,566841000,1.2835970708108109,103.9857666664865,Singapore,Tanker,Moored,2023-12-08 22:02:08,6,5,9680267,Singapore,Singapore
180687,WINNING BRIGHT,636014632,1.2816677142857142,104.01898223857143,Liberia,Cargo,At Anchor,2023-12-08 22:10:56,7,6,9492218,Singapore,Singapore
180688,SEARANGER,477192100,1.2494848763157897,103.91401341936846,Hong Kong,Tanker,At Anchor,2023-12-08 22:11:17,7,6,9442158,Canada,Marshall Islands
180689,TRANSKO YUDHISTIRA,525104018,-1.0561847304040404,100.37602702040402,Indonesia,Tanker,At Anchor,2023-12-08 22:16:43,32,31,9843027,Indonesia,Indonesia
180690,RUGUN LATA,525800420,-4.051774512882354,121.57667647388234,Indonesia,Tanker,Moored,2023-12-08 22:36:59,47,47,9106340,Indonesia,Indonesia
180691,GOLDEN SWIFT,477713200,1.2765083955555554,103.98309783888891,Hong Kong,Cargo,At Anchor,2023-12-08 22:40:47,5,5,9702481,Bermuda,Bermuda
180692,TASIK MAS,525019381,-0.012966717272727274,109.32949196939393,Indonesia,Pleasure Craft,Moored,2023-12-08 22:45:34,23,7,9670274,Indonesia,Indonesia
180693,EVER BOARD,416038000,-6.096383967464789,106.91935007028167,Taiwan,Cargo,Moored,2023-12-08 22:49:33,13,13,9790050,Chinese Taipei,Chinese Taipei
180694,APOLLO SAKURA,352978236,-6.0970711792307695,106.88268407707692,Panama,Cargo,Moored,2023-12-08 22:59:12,13,12,9915454,Japan,Japan
180695,TANTO SUKSES,525113009,-7.20583774678392,112.72549246211057,Indonesia,Cargo,At Anchor,2023-12-08 23:00:48,82,45,9816476,Indonesia,Indonesia
180696,MPV URANIA,255736000,-6.016812722882355,105.95498294604901,Madeira,Cargo,Moored,2023-12-08 23:05:08,65,64,9238820,Germany,Germany
180697,GREEN CELESTE,354299000,-7.197157324149662,112.70983866217685,Panama,Cargo,Moored,2023-12-08 23:08:15,18,18,9860532,Japan,Panama
180698,GAS ESTELLA,525401107,-7.7058393040869575,108.99205165182609,Indonesia,Tanker,Moored,2023-12-08 23:10:20,53,23,9333137,Indonesia,Indonesia
180699,BALI SANUR,525015276,-7.207586018333334,112.72803833305557,Indonesia,Cargo,Moored,2023-12-08 23:21:12,20,10,9465473,Indonesia,Indonesia
180700,IHSAN 3,525501339,-3.2116985240860214,114.56502777776883,Indonesia,Tanker,At Anchor,2023-12-08 23:27:15,56,55,9288629,Indonesia,Indonesia
180701,EQUALITY,566691000,1.294833378435374,103.9724748082313,Singapore,Tanker,At Anchor,2023-12-08 23:28:21,11,11,9656424,Singapore,Singapore
180702,KOSMOS CITRINE,566480000,1.2496895548888889,103.91519814777777,Singapore,Tanker,Moored,2023-12-08 23:28:34,6,6,9650509,Singapore,Singapore
180703,ANDHIKA PARAMESTI,525006390,-5.857317260444445,106.09014666666667,Indonesia,Cargo,At Anchor,2023-12-08 23:28:53,3,3,9139282,Indonesia,Indonesia
180704,MERLION 8,564034000,1.235082546388889,103.88722370361113,Singapore,Tanker,Moored,2023-12-08 23:32:56,35,8,9315616,Singapore,Singapore
180705,TANTO KARUNIA II,525013029,-6.04986208601227,106.87356716773006,Indonesia,Cargo,At Anchor,2023-12-08 23:34:18,35,33,9683506,Indonesia,Indonesia
180706,KAISAR,525024264,0.5098879261563518,123.0606675952443,Indonesia,Tanker,At Anchor,2023-12-08 23:35:35,552,552,9749219,Indonesia,Indonesia
180707,INTAN DAYA 228,525003201,-3.718244837539823,114.50663422155752,Indonesia,Cargo,At Anchor,2023-12-08 23:46:30,84,83,9646948,Indonesia,Indonesia
180708,SHANDONG PENG CHENG,477528500,0.5334263378666666,117.66022865186669,Hong Kong,Cargo,Moored,2023-12-08 23:54:36,17,17,9480552,Switzerland,"Hong Kong, China"
180709,QUEEN MAJESTY,525111010,-5.892432580444445,106.0026797285926,Indonesia,Tanker,At Anchor,2023-12-08 23:59:07,27,27,9295323,Indonesia,Indonesia
180710,KUROTAKISAN MARU III,352980851,1.3045446968181815,104.05381530272726,Panama,Cargo,At Anchor,2023-12-08 23:59:42,8,4,9908205,Panama,Panama
180711,EMERALD INDAH,525121057,-5.885417127446808,106.01549560191489,Indonesia,Cargo,At Anchor,2023-12-09 00:09:50,9,9,9172428,Indonesia,Indonesia
