,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
5129,624129377550041087,525010084,9037575,52.0,8.0,Passenger,Passenger Ship,2023-10-13 06:48:22,Indonesia,S-AIS,LEMBAR,1.6833333333333333,0.0,1697179702,1697179702,1697179702,0.0,0.0,-8.73,116.07666667,-8.73,116.07666667,-8.73,116.07666667,Under Way Using Engine,1,2,2,1,invalid,POINT (116.07666667 -8.73),POINT (116.07666667 -8.73),9037575,PUTRI YASMIN,525010084.0,Indonesia,Indonesia,I,1790,250,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
10722,624122967275765759,525600308,9876153,47.0,10.0,Passenger,,2023-10-13 06:54:30,Indonesia,S-AIS,BANDA,11.15,11.05,1697180070,1697199964,1697219858,0.0011785065879321656,0.0,-4.51833333,129.89333333,-4.5175,129.89333333,-4.51666667,129.89333333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (129.89333333 -4.51833333, 129.89333333 -4.5175,129.89333333 -4.51666667)",POINT (129.89333333 -4.5175),9876153,WHITE MANTA,,Indonesia,Indonesia,I,625,105,Passenger Ship,imo match,3,81,NDA
8781,623335841561739263,525024105,7507459,41.0,12.0,Passenger,Passenger Ship,2023-10-13 07:47:34,Indonesia,T-AIS,KARIANGAU-PENAJAM,1.7333333333333334,0.0,1697183254,1697183254,1697183254,0.0,0.0,-1.20177667,116.81149833,-1.20177667,116.81149833,-1.20177667,116.81149833,Under Way Using Engine,1,2,2,1,invalid,POINT (116.81149833 -1.20177667),POINT (116.81149833 -1.20177667),7507459,KINERET,525024105.0,Indonesia,Indonesia,F,531,30,Passenger Ship,imo match,1,64,BPN
2826,623960961476395007,525001125,9765665,100.0,20.0,Passenger,,2023-10-13 07:54:18,Indonesia,S-AIS,ANCHOR,1.1,1.0166666666666666,1697183658,1697185502,1697187347,0.0005185426158475928,0.00031112698372035095,-5.935,105.99833333,-5.935366665,105.99811333,-5.93573333,105.99789333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99833333 -5.935, 105.99811333 -5.935366665,105.99789333 -5.93573333)",POINT (105.99811333 -5.935366665),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
6625,623960961471709183,525200924,9836012,106.0,21.0,Passenger,,2023-10-13 08:26:24,Indonesia,S-AIS,MERAK,1.3333333333333333,1.25,1697185584,1697188538,1697190085,0.0006216157143282673,0.000957437271904038,-5.925,105.99166667,-5.925358889999999,105.99221944666665,-5.925,105.99166667,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.99166667 -5.925, 105.99221944666665 -5.925358889999999,105.99166667 -5.925)",POINT (105.99221944666665 -5.925358889999999),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
23910,623529803969658879,525201927,9926879,60.0,14.0,Passenger,,2023-10-13 08:32:22,Indonesia,S-AIS,ID-SOFIFI,0.85,0.7166666666666667,1697185942,1697187233,1697188524,0.0006835318411017937,0.0005362202853747032,0.76166667,127.375,0.76215,127.375379165,0.76263333,127.37575833,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (127.375 0.76166667, 127.375379165 0.76215,127.37575833 0.76263333)",POINT (127.375379165 0.76215),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
7017,623530442588880895,525001103,8689022,63.0,12.0,Passenger,,2023-10-13 09:06:10,Indonesia,T-AIS,SORONG,8.083333333333334,0.016666666666666666,1697187970,1697187998,1697188027,0.00025455844122709766,5.893027914643304e-05,-0.88109833,131.24506833,-0.88127833,131.24511,-0.88145833,131.24515167,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (131.24506833 -0.88109833, 131.24511 -0.88127833,131.24515167 -0.88145833)",POINT (131.24511 -0.88127833),8689022,SABUK NUSANTARA 42,525001103.0,Indonesia,Indonesia,I,1206,500,General Cargo/Passenger Ship,imo match,1,92,SOQ
26064,623986077539729407,525200723,9035113,186.0,26.0,Passenger,,2023-10-13 09:20:00,Indonesia,T-AIS,SURABAYA,10.733333333333333,9.2,1697188800,1697206009,1697221921,2.7304409054529034e-05,3.7458271469749864e-05,-7.19638,112.73252667,-7.196341738695654,112.73255710086958,-7.19636833,112.73256167,Moored,46,2,2,46,valid,"LINESTRING (112.73252667 -7.19638, 112.73255710086958 -7.196341738695654,112.73256167 -7.19636833)",POINT (112.73255710086958 -7.196341738695654),9035113,DHARMA FERRY VII,525200723.0,Indonesia,Indonesia,I,27621,5814,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
27332,623987282462343167,525501474,9162162,153.0,25.0,Passenger,,2023-10-13 09:24:26,Indonesia,S-AIS,BANJARMASIN^_^,8.016666666666667,7.85,1697189066,1697203252,1697217347,0.001436560767884457,0.001069241992665923,-3.325,114.55666667,-3.3270329175,114.5565475025,-3.32833333,114.555,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (114.55666667 -3.325, 114.5565475025 -3.3270329175,114.555 -3.32833333)",POINT (114.5565475025 -3.3270329175),9162162,DHARMA KARTIKA 2,525501474.0,Indonesia,Indonesia,I,20876,3648,Passenger/Ro-Ro Ship (Vehicles),imo match,1,63,BDJ
13255,623335841563082751,525015930,8300286,37.0,16.0,Passenger,Passenger Ship,2023-10-13 09:36:28,Indonesia,T-AIS,KARIANGAU-PENAJAM,1.0,0.3333333333333333,1697189788,1697190398,1697191009,1.060660171771069e-05,2.7103402919565728e-05,-1.20062167,116.81858667,-1.20062917,116.818605835,-1.20063667,116.818625,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.81858667 -1.20062167, 116.818605835 -1.20062917,116.818625 -1.20063667)",POINT (116.818605835 -1.20062917),8300286,DHARMA FERRY,,Indonesia,Indonesia,I,342,200,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
22749,623530523806466047,525001103,8689022,63.0,12.0,Passenger,,2023-10-13 09:39:45,Indonesia,S-AIS,SORONG,110.71666666666667,110.65,1697189985,1697459910,1697588333,0.0008931642315106547,0.0016210585481836132,-0.86,131.23833333,-0.860652,131.237829998,-0.86166667,131.235,Under Way Using Engine,5,2,2,5,valid,"LINESTRING (131.23833333 -0.86, 131.237829998 -0.860652,131.235 -0.86166667)",POINT (131.237829998 -0.860652),8689022,SABUK NUSANTARA 42,525001103.0,Indonesia,Indonesia,I,1206,500,General Cargo/Passenger Ship,imo match,1,92,SOQ
22711,623529803963826175,525100956,8980488,0.0,0.0,Passenger,,2023-10-13 10:01:28,Indonesia,T-AIS,BSTNG-SFIFI,3.2666666666666666,2.8,1697191288,1697196328,1697201368,0.00016582716733595814,6.224532669319104e-05,0.76681833,127.38278667,0.7673048886666666,127.38273622333332,0.76742,127.38269333,At Anchor,15,2,2,15,valid,"LINESTRING (127.38278667 0.76681833, 127.38273622333332 0.7673048886666666,127.38269333 0.76742)",POINT (127.38273622333332 0.7673048886666666),8980488,PERMATA LESTARI V,525100956.0,Indonesia,Indonesia,F,625,540,Ro-Ro Cargo Ship,imo match,1,82,TEI
1080,623276211186499583,525401499,8357813,28.0,6.0,Passenger,,2023-10-13 10:06:42,Indonesia,S-AIS,STULANG LAUT,17.15,15.9,1697191602,1697220247,1697248893,0.00045136747163482325,0.00012964095725738654,0.93666667,104.44666667,0.936985835,104.446575,0.937305,104.44648333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (104.44666667 0.93666667, 104.446575 0.936985835,104.44648333 0.937305)",POINT (104.446575 0.936985835),8357813,TRANS OCEAN,525401499.0,Indonesia,Indonesia,I,112,0,Passenger Ship,imo match,2,21,TNJ
17545,623276057216974847,525200211,9859492,0.0,0.0,Passenger,,2023-10-13 10:30:29,Indonesia,T-AIS,TPI BATAM RETURN,0.65,0.0,1697193029,1697193029,1697193029,0.0,0.0,0.93152333,104.437875,0.93152333,104.437875,0.93152333,104.437875,Under Way Using Engine,1,2,2,1,invalid,POINT (104.437875 0.93152333),POINT (104.437875 0.93152333),9859492,OCEAN DRAGON 6,525200211.0,Indonesia,Indonesia,I,152,0,Passenger Ship,imo match,2,21,TNJ
9861,623986077532127231,525401537,8920165,110.0,20.0,Passenger,,2023-10-13 10:36:59,Indonesia,S-AIS,SURABAYA,6.116666666666666,6.0,1697193419,1697202077,1697215013,0.0005872989594574774,0.0012672836409710758,-7.195,112.72833333,-7.195329334,112.729446332,-7.19473,112.72786333,Under Way Using Engine,5,2,2,5,valid,"LINESTRING (112.72833333 -7.195, 112.729446332 -7.195329334,112.72786333 -7.19473)",POINT (112.729446332 -7.195329334),8920165,HAI DA,525401537.0,Indonesia,Indonesia,I,9353,3286,Vehicles Carrier,imo match,1,35,SUB
25431,623337134760722431,525015930,8300286,37.0,16.0,Passenger,Passenger Ship,2023-10-13 11:07:39,Indonesia,T-AIS,KARIANGAU-PENAJAM,1.0,0.6666666666666666,1697195259,1697196265,1697197679,0.0010430013991042082,0.0006786652968833131,-1.23991333,116.77914333,-1.2389527766666666,116.77938110999999,-1.23784333,116.77885333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (116.77914333 -1.23991333, 116.77938110999999 -1.2389527766666666,116.77885333 -1.23784333)",POINT (116.77938110999999 -1.2389527766666666),8300286,DHARMA FERRY,,Indonesia,Indonesia,I,342,200,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
13795,623276214399074303,563002940,9261126,38.0,7.0,Passenger,Passenger Ship,2023-10-13 11:08:25,Singapore,T-AIS,TMFT,36.75,36.166666666666664,1697195305,1697273186,1697325546,0.0010281744231646506,0.0005534025900462993,1.13168833,104.05501333,1.132283,104.05549199800001,1.131855,104.05579333,Underway Sailing,5,2,2,5,valid,"LINESTRING (104.05501333 1.13168833, 104.05549199800001 1.132283,104.05579333 1.131855)",POINT (104.05549199800001 1.132283),9261126,WAVEMASTER 6,563002940.0,Singapore,Singapore,I,253,400,Passenger Ship,imo match,1,21,BUR
26317,624122490996064255,525101904,9910818,0.0,0.0,Passenger,,2023-10-13 11:28:26,Indonesia,S-AIS,GALALA <-> NAMLEA,14.866666666666667,0.08333333333333333,1697196506,1697196723,1697196840,0.0006443187458857915,0.0005057439532951,-3.66,128.20333333,-3.6607438900000004,128.20280610999998,-3.66112667,128.202325,Underway Sailing,3,2,2,3,valid,"LINESTRING (128.20333333 -3.66, 128.20280610999998 -3.6607438900000004,128.202325 -3.66112667)",POINT (128.20280610999998 -3.6607438900000004),9910818,GARDA MARITIM 5,525101904.0,Indonesia,Indonesia,I,821,926,Passenger/Ro-Ro Ship (Vehicles),imo match,1,81,AMQ
26556,623960961477017599,525015375,7124116,104.0,18.0,Passenger,Passenger Ship,2023-10-13 11:30:46,Indonesia,T-AIS,MERAK,1.7166666666666666,1.3833333333333333,1697196646,1697199140,1697201635,0.0013399673503486503,0.0005939696962043594,-5.93186333,105.99711833,-5.932810829999999,105.99669833,-5.93375833,105.99627833,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99711833 -5.93186333, 105.99669833 -5.932810829999999,105.99627833 -5.93375833)",POINT (105.99669833 -5.932810829999999),7124116,KUMALA,525015375.0,Indonesia,Indonesia,I,5764,1146,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
5639,624129377550041087,525002085,6911691,76.0,16.0,Passenger,Passenger Ship,2023-10-13 11:34:41,Indonesia,S-AIS,SEMARANG>LEMBAR,1.1,0.1,1697196881,1697197063,1697197245,0.0,0.0,-8.73,116.07666667,-8.73,116.07666667,-8.73,116.07666667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.07666667 -8.73, 116.07666667 -8.73,116.07666667 -8.73)",POINT (116.07666667 -8.73),6911691,PRIMA NUSANTARA,525002085.0,Indonesia,Indonesia,F,2773,512,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
7149,623960961469186047,525119018,9114567,0.0,0.0,Passenger,Passenger Ship,2023-10-13 11:38:18,Indonesia,T-AIS,MERAK CILEGON,1.1833333333333333,0.016666666666666666,1697197098,1697197145,1697197192,0.0007306746502030627,0.0008367477384473103,-5.92995,105.99376667,-5.929433335000001,105.99317500000001,-5.92891667,105.99258333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99376667 -5.92995, 105.99317500000001 -5.929433335000001,105.99258333 -5.92891667)",POINT (105.99317500000001 -5.929433335000001),9114567,ATHAYA,525119018.0,Indonesia,Indonesia,I,13413,3096,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
409,623276218647085055,525200211,9859492,0.0,0.0,Passenger,,2023-10-13 12:01:11,Indonesia,S-AIS,TPI BATAM RETURN,18.516666666666666,0.0,1697198471,1697198471,1697198471,0.0,0.0,1.04,104.13666667,1.04,104.13666667,1.04,104.13666667,Under Way Using Engine,1,2,2,1,invalid,POINT (104.13666667 1.04),POINT (104.13666667 1.04),9859492,OCEAN DRAGON 6,525200211.0,Indonesia,Indonesia,I,152,0,Passenger Ship,imo match,1,21,BUR
4586,623529803969265663,525016591,8647270,62.0,20.0,Passenger,,2023-10-13 12:19:12,Indonesia,T-AIS,P.MAYAU,12.0,0.16666666666666666,1697199552,1697199856,1697200160,2.2387000692358257e-05,0.0018844395718674292,0.76375833,127.37923,0.7637425,127.3778975,0.76372667,127.376565,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (127.37923 0.76375833, 127.3778975 0.7637425,127.376565 0.76372667)",POINT (127.3778975 0.7637425),8647270,GORANGO,525016591.0,Indonesia,Indonesia,I,517,320,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
4733,623275795671089151,563921000,9042166,26.0,6.0,Passenger,Passenger Ship,2023-10-13 12:23:30,Singapore,T-AIS,TBK,12.35,10.6,1697199810,1697212737,1697237963,0.0005930280113395353,0.0008885648666426716,0.988,103.43650167,0.9881233333333334,103.43560166666667,0.98760167,103.43557833,Underway Sailing,3,2,2,3,valid,"LINESTRING (103.43650167 0.988, 103.43560166666667 0.9881233333333334,103.43557833 0.98760167)",POINT (103.43560166666667 0.9881233333333334),9042166,SINDO 7,563921000.0,Singapore,Singapore,F,121,23,Passenger Ship,imo match,2,21,TJB
2543,623960961476395007,525001136,9759733,110.0,20.0,Passenger,General Cargo Ship,2023-10-13 12:23:37,Indonesia,T-AIS,BAKAUHENI,1.45,0.05,1697199817,1697199880,1697199980,0.000656658312138382,0.0005172752831222706,-5.93551167,105.99880667,-5.935605,105.99830444333334,-5.93630333,105.99777333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.99880667 -5.93551167, 105.99830444333334 -5.935605,105.99777333 -5.93630333)",POINT (105.99830444333334 -5.935605),9759733,BATU MANDI,525001136.0,Indonesia,Indonesia,I,5553,2426,General Cargo/Passenger Ship,imo match,1,36,IBP
1271,623960961373667327,525015491,8510350,90.0,16.0,Passenger,Passenger Ship,2023-10-13 12:41:22,Indonesia,T-AIS,,0.5,0.0,1697200882,1697200882,1697200882,0.0,0.0,-5.92558667,105.97191833,-5.92558667,105.97191833,-5.92558667,105.97191833,Under Way Using Engine,1,2,2,1,invalid,POINT (105.97191833 -5.92558667),POINT (105.97191833 -5.92558667),8510350,WINDU KARSA PRATAMA,525015491.0,Indonesia,Indonesia,I,5071,903,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
3629,623512175427026943,525005003,9032159,100.0,18.0,Passenger,Passenger Ship,2023-10-13 12:51:03,Indonesia,S-AIS,TIMIKA,4.55,4.45,1697201463,1697212024,1697217484,0.0009622465996474136,0.0009622523731618646,-5.63333333,132.74,-5.632777776666667,132.73944444333333,-5.63166667,132.73833333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (132.74 -5.63333333, 132.73944444333333 -5.632777776666667,132.73833333 -5.63166667)",POINT (132.73944444333333 -5.632777776666667),9032159,LEUSER,525005003.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,2,81,TUA
26630,623960961477017599,525002061,6725523,94.0,16.0,Passenger,Passenger Ship,2023-10-13 13:00:12,Indonesia,S-AIS,MERAK-BAKAUHENI,1.3666666666666667,1.3166666666666667,1697202012,1697205403,1697206754,0.0008112098794598307,0.0010266699999945672,-5.93166667,105.99666667,-5.93212125,105.996153335,-5.93181833,105.99461333,Underway Sailing,4,2,2,4,valid,"LINESTRING (105.99666667 -5.93166667, 105.996153335 -5.93212125,105.99461333 -5.93181833)",POINT (105.996153335 -5.93212125),6725523,TITIAN MURNI,525002061.0,Indonesia,Indonesia,F,3614,1101,Passenger/Ro-Ro Ship (Vehicles/Rail),imo match,1,36,IBP
12883,623276724793606143,525015477,8329660,39.0,9.0,Passenger,Passenger Ship,2023-10-13 13:16:36,Indonesia,T-AIS,DUMAI,11.666666666666666,0.0,1697202996,1697202996,1697202996,0.0,0.0,1.69795,101.420045,1.69795,101.420045,1.69795,101.420045,Under Way Using Engine,1,2,2,1,invalid,POINT (101.420045 1.69795),POINT (101.420045 1.69795),8329660,KAKAP,525015477.0,Indonesia,Indonesia,I,250,0,Passenger Ship,imo match,1,14,DUM
23001,623529803969069055,525100956,8980488,0.0,0.0,Passenger,,2023-10-13 13:17:52,Indonesia,T-AIS,BSTNG-SFIFI,5.6,5.1,1697203072,1697215503,1697221465,0.0003641817795120711,0.00039226091158905377,0.76318333,127.37571333,0.7630669057142857,127.3758492842857,0.76321667,127.37570167,At Anchor,7,2,2,7,valid,"LINESTRING (127.37571333 0.76318333, 127.3758492842857 0.7630669057142857,127.37570167 0.76321667)",POINT (127.3758492842857 0.7630669057142857),8980488,PERMATA LESTARI V,525100956.0,Indonesia,Indonesia,F,625,540,Ro-Ro Cargo Ship,imo match,1,82,TEI
2825,623960961476395007,525001125,9765665,100.0,20.0,Passenger,,2023-10-13 13:39:20,Indonesia,S-AIS,ANCHOR,1.1166666666666667,0.05,1697204360,1697204447,1697204535,0.0,0.0011785065879309094,-5.935,105.99833333,-5.935,105.9975,-5.935,105.99666667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99833333 -5.935, 105.9975 -5.935,105.99666667 -5.935)",POINT (105.9975 -5.935),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
25533,624129268472250367,525900940,9895056,109.0,22.0,Passenger,,2023-10-13 13:42:30,Indonesia,S-AIS,LEMBAR,5.05,4.766666666666667,1697204550,1697215973,1697221716,0.0002617301975322629,2.020725941984632e-05,-8.73166667,116.07333333,-8.73181778,116.07332166333333,-8.73212,116.07329833,Underway Sailing,3,2,2,3,valid,"LINESTRING (116.07333333 -8.73166667, 116.07332166333333 -8.73181778,116.07329833 -8.73212)",POINT (116.07332166333333 -8.73181778),9895056,DLN BATU LAYAR,,Indonesia,Indonesia,I,9187,2956,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
1006,623529803967954943,525201927,9926879,60.0,14.0,Passenger,,2023-10-13 14:14:26,Indonesia,S-AIS,ID-SOFIFI,0.6833333333333333,0.6,1697206466,1697207608,1697208621,0.0011657076419461705,0.001340518517704627,0.76166667,127.37833333,0.7626079175,127.37757041500001,0.76333333,127.37833333,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (127.37833333 0.76166667, 127.37757041500001 0.7626079175,127.37833333 0.76333333)",POINT (127.37757041500001 0.7626079175),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
1191,623529803963793407,525201927,9926879,60.0,14.0,Passenger,,2023-10-13 14:59:54,Indonesia,T-AIS,ID-SOFIFI,7.766666666666667,7.433333333333334,1697209194,1697221505,1697235981,0.0007439720268220141,0.000485689762227428,0.76717,127.38141333,0.7662848446226416,127.38024404084906,0.76666667,127.38,At Anchor,106,2,2,106,valid,"LINESTRING (127.38141333 0.76717, 127.38024404084906 0.7662848446226416,127.38 0.76666667)",POINT (127.38024404084906 0.7662848446226416),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
16674,623335841563049983,525002129,9204257,49.0,12.0,Passenger,Passenger Ship,2023-10-13 15:00:51,Indonesia,T-AIS,KARIANGAU - PNAJAM,0.8333333333333334,0.0,1697209251,1697209251,1697209251,0.0,0.0,-1.20086167,116.81732333,-1.20086167,116.81732333,-1.20086167,116.81732333,Under Way Using Engine,1,2,2,1,invalid,POINT (116.81732333 -1.20086167),POINT (116.81732333 -1.20086167),9204257,SWARNA NALINI,525002129.0,Indonesia,Indonesia,F,323,58,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
9895,623339763432194047,525101124,9848041,70.0,14.0,Passenger,,2023-10-13 15:01:45,Indonesia,S-AIS,GORONTALO,10.35,9.85,1697209305,1697226805,1697244768,3.354375202747693e-16,4.293600259517047e-14,0.51,123.06333333,0.5099999999999997,123.06333332999996,0.51,123.06333333,Moored,71,2,2,71,valid,"LINESTRING (123.06333333 0.51, 123.06333332999996 0.5099999999999997,123.06333333 0.51)",POINT (123.06333332999996 0.5099999999999997),9848041,SABUK NUSANTARA 83,525101124.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,2,75,GTO
13353,623337134743388159,525005030,9124548,145.0,24.0,Passenger,Passenger Ship,2023-10-13 15:03:11,Indonesia,T-AIS,BALIKPAPAN,22.416666666666668,1.5833333333333333,1697209391,1697211751,1697215120,0.00012163016960087368,0.0009470772833822841,-1.27076333,116.80608667,-1.2710083328571429,116.8057407142857,-1.270945,116.80359333,Moored,6,2,2,7,valid,"LINESTRING (116.80608667 -1.27076333, 116.8057407142857 -1.2710083328571429,116.80359333 -1.270945)",POINT (116.8057407142857 -1.2710083328571429),9124548,LAMBELU,525005030.0,Indonesia,Indonesia,I,14649,3685,Passenger Ship,imo match,1,64,BPN
7175,623960961469186047,525006222,8921755,72.0,14.0,Passenger,Passenger Ship,2023-10-13 15:36:45,Indonesia,T-AIS,MERAK<=>BAKAUHENI,14.366666666666667,8.916666666666666,1697211405,1697232387,1697243516,0.00012185654338429582,7.982221763334282e-05,-5.92964,105.99421333,-5.929679501,105.994182665,-5.9297,105.99420333,At Anchor,10,2,2,10,valid,"LINESTRING (105.99421333 -5.92964, 105.994182665 -5.929679501,105.99420333 -5.9297)",POINT (105.994182665 -5.929679501),8921755,VIRGO 18,525006222.0,Indonesia,Indonesia,F,9989,3359,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
10328,623960961468170239,525015381,9042881,98.0,16.0,Passenger,Passenger Ship,2023-10-13 15:38:23,Indonesia,T-AIS,MERAK-BAKAUHENI,1.5833333333333333,0.05,1697211503,1697211589,1697211675,0.0011914749262994448,0.0014424978336161902,-5.926685,105.99370667,-5.9258425,105.99268667,-5.925,105.99166667,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99370667 -5.926685, 105.99268667 -5.9258425,105.99166667 -5.925)",POINT (105.99268667 -5.9258425),9042881,MUSTHIKA KENCANA,525012039.0,Indonesia,Indonesia,I,2983,820,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
13254,623335841563082751,525015930,8300286,37.0,16.0,Passenger,Passenger Ship,2023-10-13 15:54:40,Indonesia,T-AIS,KARIANGAU-PENAJAM,0.7333333333333333,0.16666666666666666,1697212480,1697212779,1697213079,0.00013788582233133803,0.0021048235423512733,-1.20063167,116.81869667,-1.20053417,116.817208335,-1.20043667,116.81572,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.81869667 -1.20063167, 116.817208335 -1.20053417,116.81572 -1.20043667)",POINT (116.817208335 -1.20053417),8300286,DHARMA FERRY,,Indonesia,Indonesia,I,342,200,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
6624,623960961471709183,525200924,9836012,106.0,21.0,Passenger,,2023-10-13 15:56:28,Indonesia,S-AIS,MERAK,1.55,1.4833333333333334,1697212588,1697216662,1697217944,0.0010811416247557745,0.0011061000863933903,-5.925,105.99166667,-5.924977334,105.991762002,-5.923415,105.99035167,Underway Sailing,5,2,2,5,valid,"LINESTRING (105.99166667 -5.925, 105.991762002 -5.924977334,105.99035167 -5.923415)",POINT (105.991762002 -5.924977334),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
24354,624103040723615743,525005009,8303264,141.0,22.0,Passenger,Passenger Ship,2023-10-13 16:04:18,Indonesia,S-AIS,MAUMERE,2.75,0.05,1697213058,1697213150,1697213242,0.0,0.0011785136590043307,-8.61333333,122.22,-8.61333333,122.22083333500001,-8.61333333,122.22166667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (122.22 -8.61333333, 122.22083333500001 -8.61333333,122.22166667 -8.61333333)",POINT (122.22083333500001 -8.61333333),8303264,UMSINI,525005009.0,Indonesia,Indonesia,F,14501,3434,Passenger Ship,imo match,2,53,MOF
4263,623340125400170495,525101132,9848027,70.0,14.0,Passenger,,2023-10-13 16:25:09,Indonesia,S-AIS,BITUNG ;     ; ;,1.45,1.0,1697214309,1697215956,1697217907,0.0007171702574412886,0.0009896796467307324,1.43666667,125.19833333,1.43780760375,125.195388750625,1.43833333,125.195,At Anchor,16,2,2,16,valid,"LINESTRING (125.19833333 1.43666667, 125.195388750625 1.43780760375,125.195 1.43833333)",POINT (125.195388750625 1.43780760375),9848027,SABUK NUSANTARA 70,525101132.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,71,BIT
24418,623960961405288447,525002086,7332660,120.0,16.0,Passenger,Passenger Ship,2023-10-13 16:31:13,Indonesia,T-AIS,MERAK BAKAU,0.5,0.16666666666666666,1697214673,1697214973,1697215274,0.002394737322640599,0.00048200640847219904,-5.90439333,105.98171333,-5.906086665,105.98137249999999,-5.90778,105.98103167,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.98171333 -5.90439333, 105.98137249999999 -5.906086665,105.98103167 -5.90778)",POINT (105.98137249999999 -5.906086665),7332660,SAFIRA NUSANTARA,525002086.0,Indonesia,Indonesia,F,6345,1500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
21958,624129268479885311,525301379,9950662,68.0,17.0,Passenger,,2023-10-13 17:10:00,Indonesia,S-AIS,LEMBAR,2.4,2.3,1697217000,1697221138,1697225277,0.0011785136589993065,0.0,-8.73,116.07,-8.730833335,116.07,-8.73166667,116.07,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.07 -8.73, 116.07 -8.730833335,116.07 -8.73166667)",POINT (116.07 -8.730833335),9950662,KIRANA VII,525301379.0,Indonesia,Indonesia,I,1933,901,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
