,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
26479,624129377550041087,525002085,6911691,76.0,16.0,Passenger,Passenger Ship,2023-08-11 11:27:22,Indonesia,S-AIS,LEMBAR,1.3,1.2,1691753242,1691755410,1691757578,0.0009345618194903904,0.00032997845050902996,-8.73,116.07666667,-8.730660835,116.0769,-8.73132167,116.07713333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.07666667 -8.73, 116.0769 -8.730660835,116.07713333 -8.73132167)",POINT (116.0769 -8.730660835),6911691,PRIMA NUSANTARA,525002085.0,Indonesia,Indonesia,F,2773,512,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
21649,623960961468792831,525200924,9836012,106.0,21.0,Passenger,,2023-08-11 11:54:02,Indonesia,S-AIS,MERAK,1.1833333333333333,1.05,1691754842,1691756730,1691758619,0.0,0.0011785065879309094,-5.925,105.99333333,-5.925,105.9925,-5.925,105.99166667,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99333333 -5.925, 105.9925 -5.925,105.99166667 -5.925)",POINT (105.9925 -5.925),9836012,NEOMI,525200924.0,Indonesia,Indonesia,I,8274,2506,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
6262,623960961469186047,525100633,9032006,107.0,20.0,Passenger,,2023-08-11 12:00:50,Indonesia,T-AIS,,1.6833333333333333,0.0,1691755250,1691755250,1691755250,0.0,0.0,-5.92982167,105.99419833,-5.92982167,105.99419833,-5.92982167,105.99419833,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99419833 -5.92982167),POINT (105.99419833 -5.92982167),9032006,SEIRA,525100633.0,Indonesia,Indonesia,I,11607,2706,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4530,623960961389821951,525003465,9713789,120.0,22.0,Passenger,Passenger Ship,2023-08-11 12:07:08,Indonesia,S-AIS,MERAK>BAKAUHENI,0.5166666666666667,0.21666666666666667,1691755628,1691756070,1691756412,0.0011787587240961884,0.001358695708995123,-5.93,105.96,-5.929319443333333,105.96078444333334,-5.92795833,105.96235333,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.96 -5.93, 105.96078444333334 -5.929319443333333,105.96235333 -5.92795833)",POINT (105.96078444333334 -5.929319443333333),9713789,ADINDA WINDU KARSA,525003465.0,Indonesia,Indonesia,I,9269,2120,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4497,624120061377085439,525005016,9102760,99.0,18.0,Passenger,Passenger Ship,2023-08-11 13:18:36,Indonesia,S-AIS,BIMA,2.033333333333333,1.9,1691759916,1691763337,1691766759,0.0011785136589993065,0.0011785065879309094,-8.49333333,119.87166667,-8.494166665,119.8725,-8.495,119.87333333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (119.87166667 -8.49333333, 119.8725 -8.494166665,119.87333333 -8.495)",POINT (119.8725 -8.494166665),9102760,TILONGKABILA,525005016.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,2,53,LBO
9449,623960961372848127,525006222,8921755,134.0,21.0,Passenger,Passenger Ship,2023-08-11 13:26:54,Indonesia,T-AIS,MERAK<=>BAKAUHENI,53.06666666666667,52.75,1691760414,1691854810,1691950344,0.000463502173004603,0.0002995610334181977,-5.92921333,105.97703667,-5.928825574296296,105.97688092577778,-5.93122333,105.97654333,At Anchor,268,2,2,270,valid,"LINESTRING (105.97703667 -5.92921333, 105.97688092577778 -5.928825574296296,105.97654333 -5.93122333)",POINT (105.97688092577778 -5.928825574296296),8921755,VIRGO 18,525006222.0,Indonesia,Indonesia,F,9989,3359,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
5199,623960961469349887,525002061,6725523,94.0,16.0,Passenger,Passenger Ship,2023-08-11 13:41:10,Indonesia,S-AIS,MERAK-BAKAUHENI,1.3166666666666667,0.05,1691761270,1691761373,1691761454,0.001248389037480048,0.000273277202918695,-5.93,105.99666667,-5.93137,105.99682444666666,-5.93166667,105.99666667,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.99666667 -5.93, 105.99682444666666 -5.93137,105.99666667 -5.93166667)",POINT (105.99682444666666 -5.93137),6725523,TITIAN MURNI,525002061.0,Indonesia,Indonesia,F,3614,1101,Passenger/Ro-Ro Ship (Vehicles/Rail),imo match,1,36,IBP
19879,623340125400236031,525101132,9848027,70.0,14.0,Passenger,,2023-08-11 14:04:10,Indonesia,S-AIS,BITUNG ;     ; ;,1.2,0.7,1691762650,1691763779,1691765166,0.0008703279446415017,0.0009465664477214746,1.43833333,125.19833333,1.4379257128571428,125.19731047714286,1.43666667,125.19833333,At Anchor,7,2,2,7,valid,"LINESTRING (125.19833333 1.43833333, 125.19731047714286 1.4379257128571428,125.19833333 1.43666667)",POINT (125.19731047714286 1.4379257128571428),9848027,SABUK NUSANTARA 70,525101132.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,71,BIT
4002,623276215320805375,525800141,9904388,39.0,7.0,Passenger,,2023-08-11 14:15:29,Indonesia,T-AIS,BATAM/SEKUPANG,39.266666666666666,0.0,1691763329,1691763329,1691763329,0.0,0.0,1.12173833,103.92477333,1.12173833,103.92477333,1.12173833,103.92477333,Under Way Using Engine,1,2,2,1,invalid,POINT (103.92477333 1.12173833),POINT (103.92477333 1.12173833),9904388,DUMAI LINE 11,525800141.0,Indonesia,Indonesia,I,332,0,Passenger Ship,imo match,1,21,BUR
25991,624129377550041087,525010084,9037575,52.0,8.0,Passenger,Passenger Ship,2023-08-11 14:25:42,Indonesia,S-AIS,LEMBAR,0.55,0.0,1691763942,1691763942,1691763942,0.0,0.0,-8.73,116.07666667,-8.73,116.07666667,-8.73,116.07666667,Under Way Using Engine,1,2,2,1,invalid,POINT (116.07666667 -8.73),POINT (116.07666667 -8.73),9037575,PUTRI YASMIN,525010084.0,Indonesia,Indonesia,I,1790,250,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
7859,623960961471709183,525200335,9836000,106.0,21.0,Passenger,,2023-08-11 14:34:29,Indonesia,S-AIS,MERAK>>,1.2166666666666666,1.15,1691764469,1691766877,1691768628,0.0010178978277706576,0.0008061874644147661,-5.925,105.99166667,-5.924737334,105.99131833599999,-5.92299667,105.98987667,Underway Sailing,5,2,2,5,valid,"LINESTRING (105.99166667 -5.925, 105.99131833599999 -5.924737334,105.98987667 -5.92299667)",POINT (105.99131833599999 -5.924737334),9836000,CAITLYN 7,525200335.0,Indonesia,Indonesia,I,8274,2484,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
15901,623960961475575807,525010222,9454060,120.0,18.0,Passenger,Passenger Ship,2023-08-11 15:01:43,Indonesia,S-AIS,MERAK-BAKAUHENI,1.5,1.2833333333333334,1691766103,1691768428,1691770754,0.0011785065879327936,0.0011785136590043307,-5.92333333,105.99166667,-5.922499999999999,105.99083333499999,-5.92166667,105.99,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.99166667 -5.92333333, 105.99083333499999 -5.922499999999999,105.99 -5.92166667)",POINT (105.99083333499999 -5.922499999999999),9454060,SALVATORE I,730000608.0,Colombia,Colombia,I,405,174,Tug,imo match,1,36,IBP
16254,623340125414948863,525101132,9848027,70.0,14.0,Passenger,,2023-08-11 15:11:11,Indonesia,T-AIS,BITUNG ;     ; ;,36.65,36.11666666666667,1691766671,1691829823,1691896749,0.0006563487682731358,0.00019482486424542242,1.44420333,125.213555,1.4438418160185187,125.2134371117222,1.445,125.21333333,At Anchor,540,2,2,540,valid,"LINESTRING (125.213555 1.44420333, 125.2134371117222 1.4438418160185187,125.21333333 1.445)",POINT (125.2134371117222 1.4438418160185187),9848027,SABUK NUSANTARA 70,525101132.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,71,BIT
5638,623529804047908863,525201927,9926879,60.0,14.0,Passenger,,2023-08-11 15:36:38,Indonesia,S-AIS,ID-BASTIONG-TERNATE,8.9,8.3,1691768198,1691782105,1691798082,0.00037971185961788016,0.00042659995179852704,0.79,127.395,0.7901676774666667,127.39522057766668,0.79,127.395,At Anchor,150,2,2,150,valid,"LINESTRING (127.395 0.79, 127.39522057766668 0.7901676774666667,127.395 0.79)",POINT (127.39522057766668 0.7901676774666667),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
12232,623987282463260671,525005256,8921767,0.0,0.0,Passenger,Passenger Ship,2023-08-11 16:29:31,Indonesia,T-AIS,BANJARMASIN,5.05,4.2,1691771371,1691779153,1691786492,1.3370139971495063e-05,1.2948748441869961e-05,-3.32684333,114.558055,-3.326799048571428,114.55809738190476,-3.32681667,114.558095,At Anchor,21,2,2,21,valid,"LINESTRING (114.558055 -3.32684333, 114.55809738190476 -3.326799048571428,114.558095 -3.32681667)",POINT (114.55809738190476 -3.326799048571428),8921767,DHARMA RUCITRA I,525005256.0,Indonesia,Indonesia,F,6698,3334,Passenger/Ro-Ro Ship (Vehicles),imo match,1,63,BDJ
7265,623511062691545087,525005015,8700292,146.0,0.0,Passenger,Passenger Ship,2023-08-11 16:56:34,Indonesia,S-AIS,NABIRE,2.783333333333333,0.0,1691772994,1691772994,1691772994,0.0,0.0,-3.23,135.58,-3.23,135.58,-3.23,135.58,Under Way Using Engine,1,2,2,1,invalid,POINT (135.58 -3.23),POINT (135.58 -3.23),8700292,TIDAR,525005015.0,Indonesia,Indonesia,F,14501,3200,Passenger Ship,imo match,2,91,NBX
26758,624129377550041087,525300934,9881811,76.0,15.0,Passenger,,2023-08-11 17:54:01,Indonesia,S-AIS,KETAPANG-LEMBAR,1.45,0.0,1691776441,1691776441,1691776441,0.0,0.0,-8.73,116.07666667,-8.73,116.07666667,-8.73,116.07666667,Under Way Using Engine,1,2,2,1,invalid,POINT (116.07666667 -8.73),POINT (116.07666667 -8.73),9881811,PARAMA KALYANI,525300934.0,Indonesia,Indonesia,I,1751,686,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
23871,623341020986933247,525200047,9821184,68.0,12.0,Passenger,,2023-08-11 17:54:03,Indonesia,S-AIS,KWANDANG,52.21666666666667,22.05,1691776443,1691815611,1691855852,0.0,1.4234758608824985e-14,1.05,120.8,1.05,120.79999999999998,1.05,120.8,Moored,298,2,2,298,valid,"LINESTRING (120.8 1.05, 120.79999999999998 1.05,120.8 1.05)",POINT (120.79999999999998 1.05),9821184,SABUK NUSANTARA 97,525200047.0,Indonesia,Indonesia,I,1258,800,General Cargo/Passenger Ship,imo match,2,72,TLI
4311,624100705934114815,525101043,9813759,70.0,20.0,Passenger,,2023-08-11 18:06:06,Indonesia,S-AIS,KUPANG,19.333333333333332,19.25,1691777166,1691823296,1691846452,0.0,0.0009622523731454553,-10.19333333,123.525,-10.19333333,123.52555555666667,-10.19333333,123.525,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (123.525 -10.19333333, 123.52555555666667 -10.19333333,123.525 -10.19333333)",POINT (123.52555555666667 -10.19333333),9813759,SABUK NUSANTARA 101,525101043.0,Indonesia,Indonesia,I,1258,505,General Cargo/Passenger Ship,imo match,1,53,TQP
24003,623960961468661759,525019468,7352799,151.0,18.0,Passenger,Passenger Ship,2023-08-11 18:09:27,Indonesia,T-AIS,MERAK - BAKAUHENI PP,5.316666666666666,0.6,1691777367,1691778448,1691779529,0.00010423062485825625,0.0002566902442443905,-5.92428167,105.99221667,-5.9241254175,105.9926016675,-5.92406833,105.99272833,At Anchor,4,2,2,4,valid,"LINESTRING (105.99221667 -5.92428167, 105.9926016675 -5.9241254175,105.99272833 -5.92406833)",POINT (105.9926016675 -5.9241254175),7352799,MUFIDAH,525019468.0,Indonesia,Indonesia,F,5584,1427,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
24918,623960961370750975,525100688,9821249,106.0,21.0,Passenger,,2023-08-11 18:56:05,Indonesia,T-AIS,MERAK - BAKAUHENI,0.6666666666666666,0.16666666666666666,1691780165,1691780470,1691780776,0.00044076086991750506,0.0008603156074698697,-5.93653833,105.963675,-5.9362266649999995,105.964283335,-5.935915,105.96489167,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.963675 -5.93653833, 105.964283335 -5.9362266649999995,105.96489167 -5.935915)",POINT (105.964283335 -5.9362266649999995),9821249,TRIMAS FHADILA,525100688.0,Indonesia,Indonesia,I,6527,2748,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
24963,623529803964383231,525100956,8980488,0.0,0.0,Passenger,,2023-08-11 18:59:10,Indonesia,T-AIS,BSTNG-SFIFI,10.9,0.0,1691780350,1691780350,1691780350,0.0,0.0,0.766065,127.38109833,0.766065,127.38109833,0.766065,127.38109833,At Anchor,1,2,2,1,invalid,POINT (127.38109833 0.766065),POINT (127.38109833 0.766065),8980488,PERMATA LESTARI V,525100956.0,Indonesia,Indonesia,F,625,540,Ro-Ro Cargo Ship,imo match,1,82,TEI
17204,623513281113653247,525010133,9641039,42.0,12.0,Passenger,Passenger Ship,2023-08-11 20:09:53,Indonesia,T-AIS,MANOKWARI,6.0,5.916666666666667,1691784593,1691795275,1691805957,0.00192333044482737,0.001198545994119835,-0.86996167,134.07638333,-0.8713216699999999,134.07553582999998,-0.87268167,134.07468833,Underway Sailing,2,2,2,2,valid,"LINESTRING (134.07638333 -0.86996167, 134.07553582999998 -0.8713216699999999,134.07468833 -0.87268167)",POINT (134.07553582999998 -0.8713216699999999),9641039,NAPAN WAINAMI,525010133.0,Indonesia,Indonesia,I,560,140,Passenger/Ro-Ro Ship (Vehicles),imo match,2,92,MKW
19469,624122491292680191,525101087,9816957,60.0,12.0,Passenger,,2023-08-11 20:10:13,Indonesia,S-AIS,AMBON,28.8,28.55,1691784613,1691837409,1691887400,0.0003068544476517624,0.0002966410817962391,-3.69833333,128.16833333,-3.6985186746135823,128.16850867454332,-3.69666667,128.16666667,At Anchor,427,2,2,427,valid,"LINESTRING (128.16833333 -3.69833333, 128.16850867454332 -3.6985186746135823,128.16666667 -3.69666667)",POINT (128.16850867454332 -3.6985186746135823),9816957,SABUK NUSANTARA 81,525101087.0,Indonesia,Indonesia,I,2077,565,General Cargo/Passenger Ship,imo match,1,81,AMQ
